id,0-5 cm,5-15 cm,15-30 cm,30-60 cm,60-100 cm,100-200 cm,soil depth,x,y,Source
13691,0.2244223300970874,0.22363956310679614,0.22147766990291265,0.22027184466019423,NA,NA,40,-72.42222254,-39.54027812,UChile
13724,0.13104317833418497,0.12465744762391415,0.10298085018371171,0.0882528895053167,NA,NA,40,-72.0454828,-47.68610862,Otros
13725,0.21182837288802148,0.15988168045924048,0.09851812294029637,0.10803419958440787,0.14382400668159562,NA,71,-72.753559,-47.27948696,Otros
13757,0.05843762,0.05843762,0.05843762,NA,NA,NA,20,-70.54872242,-26.10941696,UChile
13758,0.031791041820512816,0.06670472643589744,0.1631175325897436,NA,NA,NA,30,-70.54913864,-26.11019429,UChile
13759,0.034004369,0.034004369,0.034004369,NA,NA,NA,30,-70.78897191,-26.95608367,UChile
13760,0.08641854235239368,0.08739245559069905,0.09120980383776131,0.09619822259401647,0.08576405384809337,0.0761865126596357,110,-70.49736115,-27.78986102,UChile
13761,0.07643554553365811,0.0800116774406033,0.09428848311561701,0.11937536917562866,0.08820116933494819,0.09157956730957648,120,-70.82486159,-28.86461071,UChile
13762,0.08327977034929974,0.08522481817362249,0.09430368897363961,0.14321802506089287,NA,NA,60,-70.16919434,-29.75291673,UChile
13763,0.04140300319279507,0.042534814114044535,0.04641146077373493,0.05532845058977291,0.07328475341031887,0.016741872164960467,130,-71.10969448,-29.7521669,UChile
13764,0.173616670256389,0.1766696738757792,0.2536361422449655,0.5143664789674677,0.44793953774169654,0.34896276531850123,160,-70.3278556,-33.41369799,UChile
13910,0.11177813846578656,0.12751164368051626,0.16767184644821354,0.1957715025506273,0.20171304547146074,NA,62,-70.8213056,-32.0758056,UChile
13911,0.1971642566216287,0.1268445069075495,0.08814264198938015,0.09034069609875926,0.09183888923192786,NA,75,-70.7059167,-32.225972,UChile
13912,0.282900412,0.282900412,0.282900412,0.282900412,0.282900412,NA,70,-72.644606,-42.933248,UChile
13913,0.103771139,0.103771139,0.103771139,0.103771139,0.103771139,NA,70,-71.958708,-43.117888,UChile
13914,0.101900977,0.101900977,0.101900977,0.101900977,0.101900977,NA,70,-72.048847,-43.332211,UChile
13915,0.222282795,0.222282795,0.222282795,0.222282795,0.222282795,NA,70,-71.98314,-43.275336,UChile
13916,0.047092139,0.047092139,0.047092139,0.047092139,0.047092139,NA,70,-71.941421,-43.606002,UChile
13917,0.027330141,0.027330141,0.027330141,0.027330141,0.027330141,NA,70,-71.883738,-43.596286,UChile
13918,0.042188978,0.042188978,0.042188978,0.042188978,0.042188978,NA,70,-72.113058,-43.589734,UChile
13919,0.120357314,0.120357314,0.120357314,0.120357314,0.120357314,NA,70,-72.164201,-43.658029,UChile
13920,0.034786534,0.034786534,0.034786534,0.034786534,0.034786534,NA,70,-72.450669,-42.866309,UChile
13921,0.023316163,0.023316163,0.023316163,0.023316163,0.023316163,NA,70,-72.401393,-42.848333,UChile
13922,0.2939334328599522,0.27149868549780065,0.20183855317335384,0.12215470377551392,0.1603431906529765,0.15433165451212694,270,-72.08072222,-37.44336111,UChile
13923,0.2141892987788689,0.20683163811921118,0.18374245652315863,0.13824064495283642,0.10761258969823276,0.08820698680037373,200,-72.20563889,-40.77466667,UChile
13924,0.21533063616594098,0.22304542585223225,0.25345536374422567,0.33394285170686505,0.3825501434440403,0.42824737377674443,160,-72.40536111,-40.71647222,UChile
13925,0.23230718794117816,0.23502800210083832,0.2533457373450491,0.3688582432442402,0.5240600563483904,0.49710688100670924,140,-72.76033333,-40.62438889,UChile
13926,0.4440198782161105,0.44685633050749207,0.45609955867813756,0.4604237779461832,0.4468976272759217,0.46060106277555424,160,-72.91622222,-40.80141667,UChile
13927,0.12688489536986655,0.14157001057857513,0.15185114091554083,0.13132928054714976,0.16156408260106225,0.23342515265430497,205,-71.7867945,-39.4368421,UChile
13928,0.21029538303438783,0.14012936425256994,0.03286382735240924,0.06526086712160434,0.22242707109118565,0.1714971910120852,130,-71.5408544,-39.4092625,UChile
13929,0.17276297630587392,0.18172546644680085,0.214793077586094,0.270643506846848,0.17797778643268677,0.24612977670785854,210,-71.4067299,-39.327826,UChile
13930,0.23680211140721483,0.2377164990383105,0.23987548509914638,0.22680780011517973,0.26058821775727814,0.2916765286508468,205,-71.5629679,-39.281371300000004,UChile
13931,0.23971707981809667,0.253352438254975,0.23881140324818087,0.13507594625940625,0.05815736334596638,0.0605995828712144,125,-71.4705021,-39.0239003,UChile
13932,0.07895782397189047,0.10394634844590062,0.15852066944649462,0.16820313782339147,0.18833330237906,0.11638158556664735,210,-72.40443,-35.82021,UChile
13933,0.21694209359533273,0.2090861836591579,0.18799873628745628,0.23238249543088857,0.27500447537028666,NA,70,-72.40233333,-35.82833333,UChile
13934,0.17528757657137733,0.17343732909275608,0.16734049127299636,0.18445048376292433,0.1604263150039121,0.1795034767318403,125,-72.40611111,-35.83555556,UChile
13935,0.16284846611433546,0.1481951956885723,0.12318865684934333,0.11992149905555907,0.13161672618254433,0.1352260324241452,110,-70.41161667,-33.36923333,UChile
13936,0.1263082485305751,0.13271722791448234,0.15046764177189748,0.16244452113968166,0.178106649009397,0.21340499226478557,140,-70.39293333,-33.37605,UChile
13937,0.12285529354739474,0.12615656577156956,0.13208693490864493,0.12288122753000816,0.1381131971359777,0.08652227026061732,230,-70.39898333,-33.37123333,UChile
13938,0.33253259732676976,0.3229755593174493,0.30847255970059306,0.38887239053961303,0.421096803591508,0.3881861912721374,110,-70.31387778,-33.41587778,UChile
13939,0.23086161634371183,0.25802419791817893,0.3494966671894783,0.4446667995751714,0.3852626103670905,0.33619034115938196,235,-70.33676492,-33.402787,UChile
13940,0.09820339894949845,0.100260869626604,0.10745057555190239,0.12023310212803592,0.14701735712198366,0.17921073100434642,160,-70.33058544,-33.425571,UChile
13941,0.20359359140506758,0.18587409932230214,0.17367561414740262,0.2498396499050228,0.23459758211213244,NA,80,-71.339342,-32.364424,UChile
13942,0.21553888375078126,0.2238610313982422,0.25651739681796876,0.3013924813417969,NA,NA,50,-71.257221,-32.268697,UChile
13943,0.3113631501428571,0.3123907691966605,0.31438558778664194,0.31564319081076064,NA,NA,45,-71.263528,-32.259336,UChile
13944,0.096261845,NA,NA,NA,NA,NA,5,-70.700012,-32.235098,UChile
13945,0.11441109164160834,0.11901206308596275,0.13291585566964237,0.12453707282830027,0.11721090554280542,NA,70,-70.702819,-32.237578,UChile
13946,0.13857748576013512,0.13561047771283785,0.12842566410810813,0.115335922722973,0.0950674277985642,0.08198132245270269,120,-70.767163,-32.233435,UChile
13947,0.15622655325234408,0.16918742150207217,0.17123295939941777,0.11962150311123579,NA,NA,60,-70.81432355,-32.21318505,UChile
13948,0.08389598002263321,0.09151452557244982,0.10835933570240071,0.11432308984835311,0.12818354198910617,0.16140176949736998,200,-70.969156,-32.286683,UChile
13949,0.179782144941817,0.19403989628590484,0.2453889473848141,0.31055826733766795,0.32750947067781555,0.2771244828911935,200,-71.05666667,-32.30277778,UChile
13950,0.21824326716156567,0.21507497049357496,0.20462884435453227,0.21757176076767495,0.294418855045111,NA,100,-71.75388889,-35.76947222,UChile
13951,0.3033910807215888,0.30967017650608925,0.3295569026907895,0.3556631108363181,0.356783801222785,0.34102171346992,140,-71.18983333,-34.48613889,UChile
13952,0.1590885046673286,0.14548884520087932,0.10452653140047664,0.05592082759098581,0.07968327071561676,0.07908881049561707,310,-72.065881,-35.925281,UChile
13953,0.12888269105517255,0.1259054495711199,0.12105322997970329,0.11946293309557787,0.11919511007123176,0.11903506180588393,130,-72.06316,-35.920344,UChile
13954,0.13793602493309823,0.13463209517370478,0.18242817979783882,0.1870204192970209,0.1266647738557861,0.13545324076943108,130,-72.204786,-36.032515,UChile
13955,0.10883044644670596,0.11569592146398795,0.12915084449836725,0.12393397051001959,0.0923453426438915,0.050649463951297505,260,-72.569056,-36.173738,UChile
13956,0.10350662458018617,0.10420222146286401,0.11321505077689904,0.22571206182481254,0.2973472654466025,0.29493451460761155,210,-72.545563,-36.134477,UChile
13957,0.11600773343754534,0.11656221946507637,0.12018456261213763,0.13505682249933743,0.14986561923755512,0.10758871518951123,170,-72.549743,-36.224712,UChile
13958,0.12277649143133294,0.12736570854996979,0.14519207078331312,0.18306661510824127,0.21763278444781325,0.2228332385320097,160,-72.408463,-36.160576,UChile
13959,0.16860086257498874,0.1756244881675622,0.187929219177949,0.18260688497872932,0.19036345340294805,0.19095414332764465,200,-72.63705,-36.138516,UChile
13960,0.349,0.349,0.349,0.349,NA,NA,40,-71.387004,-30.679859,Otros
13961,0.288,0.288,0.288,0.288,NA,NA,40,-71.389602,-30.668279,Otros
13962,0.07060622554160571,0.06891289418759143,0.06580335666202337,0.09669764628239366,0.15468733448675215,0.14761663084254772,310,-72.30343,-35.88194,UChile
13963,0.15433158369203354,0.1538471660455345,0.14626687245178444,0.13552939483071702,0.14867585705950584,0.16948109238333556,170,-72.32297,-35.86282,UChile
13964,0.13633393156307025,0.1440974521148,0.18196789242425673,0.25736081198811833,0.22506720658383428,0.15652804837911405,190,-72.38549,-35.81987,UChile
13965,0.1610913397134291,0.16104923407815658,0.1606367958379141,0.16059916427646034,0.1824086873774587,0.1570821816933857,170,-72.38522,-35.83648,UChile
13966,0.06944707599757133,0.09406006852194942,0.11107113512606394,0.09077339501456283,NA,NA,50,-72.55079,-35.97135,UChile
13967,0.08541963612820921,0.09375699225577672,0.12000753056636346,0.13665749683252834,0.11589843838445614,0.12105854907332866,121,-72.53682,-35.97248,UChile
13968,0.174275927757764,0.18092787101319877,0.21239673223129255,0.22693200300177466,NA,NA,36,-72.47408,-35.95839,UChile
13969,0.12186298320598227,0.12254095185523106,0.12643544784567232,0.14370568368119557,0.18677273304059888,0.21520155585341577,136,-72.52888,-35.96562,UChile
13970,0.15930945426238907,0.1612779915945866,0.16854063770619077,0.1772027055396423,0.17315874874972315,0.16906726423192567,130,-72.45969,-35.95711,UChile
13971,0.09776055544020722,0.09826180138794671,0.1270706074862066,0.13887320853636395,0.13486555538377767,0.12738549739771918,197,-72.36019,-35.74902,UChile
13972,0.09894891717982068,0.10092747492667985,0.10881541862006294,0.12610751192954883,0.15787606923089054,0.15610374974191593,170,-72.3748,-35.7409,UChile
13973,0.09476514147997528,0.10135954076481102,0.11826183469975084,0.1410415594813235,0.15093267736358795,0.17513147864659717,160,-72.38942,-35.73273,UChile
13974,0.1527436475456436,0.14758130891083615,0.12005872715620729,0.15170999637649102,0.2131195580959829,0.28150246043479876,110,-70.350636,-33.409346,UChile
13975,0.30071360949339326,0.27650133755618095,0.19806296507950683,0.14633661448204183,0.13818828226294164,0.18933147824608615,150,-70.350519,-33.389453,UChile
13976,0.194076086722708,0.18642221121071348,0.16219326480759613,0.17540370174074119,0.2099014733252889,0.18630230756651436,180,-72.40063,-35.79814,UChile
13977,0.16707870385848234,0.1660246918758354,0.1731220580321491,0.1823902599212337,0.25305285477177086,0.3726870350786586,190,-72.38887385,-35.81054887,UChile
13978,0.11350200610781101,0.12814585416756621,0.17910958068374366,0.20908986766459894,0.20986208046315563,NA,69,-72.386597,-35.83377,UChile
13979,0.1875638444017186,0.18134595751559046,0.13663624332176777,0.10884968282680102,0.11612492378128174,0.15991118817857328,165,-72.39096,-35.81234,UChile
13980,0.133070981,0.133070981,NA,NA,NA,NA,14,-72.48,-35.92,UChile
13981,0.14638302056787916,0.14755198061549402,0.15221264300855275,0.16259629835944084,0.16806878118996063,NA,93,-72.50642082,-36.25247751,UChile
13982,0.10910347352538305,0.14743707560029487,0.21989848825851582,0.2531649467936223,0.2637669365412084,NA,70,-72.384049,-35.814895,UChile
13983,0.13124800206969905,0.13047980326343056,0.12801363938637544,0.13355601824042185,0.18171829445219126,0.1781228587986903,180,-72.372697,-35.795467,UChile
13984,0.2074436270646408,0.21112826431705806,0.243563087612554,0.22715179432684338,0.2117549195760663,0.16640405233785438,130,-72.626459,-36.221428,UChile
