id,obs,sim,depth
13302,0.1239110312646664,0.10700000077486038,5-15 cm
13303,0.12327728668139952,0.13600000739097595,5-15 cm
13304,0.11,0.11599999666213989,5-15 cm
13305,0.17284952919553098,0.17100000381469727,5-15 cm
13306,0.1940827900914157,0.17000000178813934,5-15 cm
13307,0.2933390317209091,0.1809999942779541,5-15 cm
13308,0.2331551142187657,0.17599999904632568,5-15 cm
13309,0.20278160583710456,0.13500000536441803,5-15 cm
13310,0.2911916476922819,0.18799999356269836,5-15 cm
13311,0.19767647449182252,0.14499999582767487,5-15 cm
13312,0.1703110887592769,0.1509999930858612,5-15 cm
13313,0.1283783044939684,0.1509999930858612,5-15 cm
13314,0.136,0.1289999932050705,5-15 cm
13316,0.17140502711183683,0.18000000715255737,5-15 cm
13317,0.13117242199153112,0.16300000250339508,5-15 cm
13319,0.09162459495139416,0.1469999998807907,5-15 cm
13320,0.20223856477829288,0.1589999943971634,5-15 cm
13321,0.19062294090849932,0.17499999701976776,5-15 cm
13322,0.12496131509957706,0.15000000596046448,5-15 cm
13323,0.1229107268693716,0.13300000131130219,5-15 cm
13324,0.2632536280842192,0.15399999916553497,5-15 cm
13325,0.17988026685732672,0.1889999955892563,5-15 cm
13326,0.15858555710427097,0.1589999943971634,5-15 cm
13327,0.19622973320046885,0.15399999916553497,5-15 cm
13328,0.1575508578950661,0.14000000059604645,5-15 cm
13329,0.12361016669499914,0.14100000262260437,5-15 cm
13330,0.10285540218954506,0.10499999672174454,5-15 cm
13331,0.12696198114056578,0.14800000190734863,5-15 cm
13332,0.24492186979187505,0.18799999356269836,5-15 cm
13333,0.233,0.15399999916553497,5-15 cm
13334,0.246,0.15399999916553497,5-15 cm
13335,0.235,0.15399999916553497,5-15 cm
13336,0.087,0.12399999797344208,5-15 cm
13337,0.134,0.12399999797344208,5-15 cm
13338,0.145,0.12399999797344208,5-15 cm
13339,0.155,0.15299999713897705,5-15 cm
13340,0.217,0.15299999713897705,5-15 cm
13341,0.147,0.1459999978542328,5-15 cm
13342,0.168,0.1459999978542328,5-15 cm
13343,0.238,0.1459999978542328,5-15 cm
13344,0.21,0.1589999943971634,5-15 cm
13345,0.213,0.1589999943971634,5-15 cm
13346,0.159,0.1589999943971634,5-15 cm
13347,0.254,0.164000004529953,5-15 cm
13348,0.259,0.164000004529953,5-15 cm
13349,0.199,0.14000000059604645,5-15 cm
13350,0.184,0.14000000059604645,5-15 cm
13351,0.129,0.14000000059604645,5-15 cm
13352,0.2090623399272126,0.17599999904632568,5-15 cm
13353,0.17077373438920437,0.12099999934434891,5-15 cm
13354,0.28114441426702874,0.16500000655651093,5-15 cm
13355,0.137,0.10400000214576721,5-15 cm
13356,0.104,0.10400000214576721,5-15 cm
13357,0.102,0.10400000214576721,5-15 cm
13358,0.249,0.16200000047683716,5-15 cm
13359,0.272,0.16200000047683716,5-15 cm
13360,0.13866440636096783,0.1420000046491623,5-15 cm
13361,0.075459721,0.125,5-15 cm
13362,0.074124464,0.10400000214576721,5-15 cm
13363,0.098317064,0.11900000274181366,5-15 cm
13364,0.080849403,0.11900000274181366,5-15 cm
13365,0.069583363,0.1080000028014183,5-15 cm
13366,0.087141818,0.10899999737739563,5-15 cm
13367,0.094600196,0.10199999809265137,5-15 cm
13368,0.065733226,0.11699999868869781,5-15 cm
13369,0.087941821,0.125,5-15 cm
13370,0.079647467,0.13099999725818634,5-15 cm
13371,0.084662572,0.10400000214576721,5-15 cm
13372,0.092302475,0.07699999958276749,5-15 cm
13373,0.08673004,0.12200000137090683,5-15 cm
13374,0.093964244,0.1379999965429306,5-15 cm
13375,0.090664182,0.10899999737739563,5-15 cm
13376,0.057384394,0.10700000077486038,5-15 cm
13377,0.099410425,0.125,5-15 cm
13378,0.097355864,0.11999999731779099,5-15 cm
13379,0.093114753,0.0989999994635582,5-15 cm
13381,0.08159648,0.12099999934434891,5-15 cm
13382,0.09687083,0.10899999737739563,5-15 cm
13383,0.080025788,0.11500000208616257,5-15 cm
13384,0.098602943,0.10700000077486038,5-15 cm
13385,0.136219622,0.1289999932050705,5-15 cm
13386,0.07952908,0.10300000011920929,5-15 cm
13387,0.079246156,0.10100000351667404,5-15 cm
13389,0.07782588465872559,0.16899999976158142,5-15 cm
13390,0.20134086719165775,0.17800000309944153,5-15 cm
13391,0.20830380118751293,0.18400000035762787,5-15 cm
13392,0.3705502426759729,0.19099999964237213,5-15 cm
13393,0.13796326395771874,0.1599999964237213,5-15 cm
13394,0.16760876031638633,0.13699999451637268,5-15 cm
13395,0.124578347556147,0.13600000739097595,5-15 cm
13396,0.1660444631996624,0.16899999976158142,5-15 cm
13397,0.0941915452669142,0.17000000178813934,5-15 cm
13398,0.13854090357420437,0.1850000023841858,5-15 cm
13399,0.16733380395933162,0.18199999630451202,5-15 cm
13400,0.1423630627795383,0.17000000178813934,5-15 cm
13401,0.16619971442333872,0.1860000044107437,5-15 cm
13402,0.16215560119217917,0.20499999821186066,5-15 cm
13403,0.15112559041770476,0.2070000022649765,5-15 cm
13404,0.1765335303866539,0.18000000715255737,5-15 cm
13405,0.15691814483565705,0.17299999296665192,5-15 cm
13406,0.14239274759347695,0.16899999976158142,5-15 cm
13407,0.12073323280600912,0.1720000058412552,5-15 cm
13408,0.2520155383426471,0.20000000298023224,5-15 cm
13409,0.09103666001705207,0.17299999296665192,5-15 cm
13410,0.1308069708311896,0.17900000512599945,5-15 cm
13411,0.21145202519081377,0.1979999989271164,5-15 cm
13412,0.1452367564195165,0.16500000655651093,5-15 cm
13413,0.1946743171811587,0.19499999284744263,5-15 cm
13414,0.15057018640237813,0.1889999955892563,5-15 cm
13415,0.11244422200820348,0.16500000655651093,5-15 cm
13416,0.17452813665590028,0.17000000178813934,5-15 cm
13417,0.082,0.15199999511241913,5-15 cm
13418,0.16682994638263282,0.15399999916553497,5-15 cm
13419,0.15277801396355156,0.19599999487400055,5-15 cm
13420,0.18457838356809764,0.15399999916553497,5-15 cm
13421,0.1306942366728998,0.1720000058412552,5-15 cm
13422,0.1559407224026632,0.17399999499320984,5-15 cm
13423,0.1882004463709672,0.16699999570846558,5-15 cm
13424,0.1349184667948649,0.15399999916553497,5-15 cm
13425,0.14109595762102814,0.1850000023841858,5-15 cm
13426,0.12869617480452,0.17100000381469727,5-15 cm
13427,0.2136746431416944,0.17299999296665192,5-15 cm
13428,0.1963351717907695,0.13300000131130219,5-15 cm
13429,0.21684748673633208,0.15700000524520874,5-15 cm
13430,0.1927726278145072,0.15700000524520874,5-15 cm
13431,0.2640007064366286,0.16200000047683716,5-15 cm
13432,0.18004286284874244,0.14300000667572021,5-15 cm
13433,0.082,0.12600000202655792,5-15 cm
13434,0.074,0.1459999978542328,5-15 cm
13435,0.161,0.14000000059604645,5-15 cm
13436,0.144,0.14499999582767487,5-15 cm
13437,0.092,0.14300000667572021,5-15 cm
13438,0.103,0.10000000149011612,5-15 cm
13439,0.059,0.13699999451637268,5-15 cm
13440,0.16,0.14399999380111694,5-15 cm
13441,0.122,0.11100000143051147,5-15 cm
13442,0.159,0.11699999868869781,5-15 cm
13443,0.136,0.1340000033378601,5-15 cm
13444,0.213,0.17800000309944153,5-15 cm
13445,0.06644208817094117,0.1080000028014183,5-15 cm
13446,0.1003937950979312,0.12700000405311584,5-15 cm
13447,0.11574122958435948,0.12099999934434891,5-15 cm
13448,0.14875386624157572,0.1509999930858612,5-15 cm
13449,0.19762828375541056,0.1720000058412552,5-15 cm
13450,0.10256960215653052,0.08299999684095383,5-15 cm
13451,0.11679283737788355,0.09700000286102295,5-15 cm
13452,0.05710103113669991,0.09300000220537186,5-15 cm
13453,0.14150583539994488,0.12600000202655792,5-15 cm
13454,0.2591033348099065,0.17000000178813934,5-15 cm
13455,0.224546947341005,0.14100000262260437,5-15 cm
13456,0.17045631164978575,0.14800000190734863,5-15 cm
13457,0.08398204787178817,0.061000000685453415,5-15 cm
13458,0.05545372395131426,0.08399999886751175,5-15 cm
13459,0.1101095991371341,0.13099999725818634,5-15 cm
13472,0.07534679250453027,0.16200000047683716,5-15 cm
13473,0.10422736129197692,0.13699999451637268,5-15 cm
13474,0.14430852207693462,0.16699999570846558,5-15 cm
13475,0.0774395106769664,0.12300000339746475,5-15 cm
13476,0.0909486544113557,0.12600000202655792,5-15 cm
13477,0.05433492563384877,0.13300000131130219,5-15 cm
13478,0.05028813928629967,0.11500000208616257,5-15 cm
13484,0.196,0.11900000274181366,5-15 cm
13485,0.2054,0.12800000607967377,5-15 cm
13486,0.07364,0.11500000208616257,5-15 cm
13487,0.00271,0.11800000071525574,5-15 cm
13499,0.141686183,0.14399999380111694,5-15 cm
13501,0.148494289,0.15299999713897705,5-15 cm
13503,0.217054264,0.14100000262260437,5-15 cm
13504,0.199266504,0.13899999856948853,5-15 cm
13505,0.120805369,0.1550000011920929,5-15 cm
13506,0.132502831,0.1599999964237213,5-15 cm
13507,0.196061644,0.14900000393390656,5-15 cm
13508,0.132639792,0.16500000655651093,5-15 cm
13509,0.21875,0.1889999955892563,5-15 cm
13510,0.122544434,0.13099999725818634,5-15 cm
13511,0.280291971,0.1379999965429306,5-15 cm
13512,0.224089636,0.14499999582767487,5-15 cm
13514,0.232323232,0.15399999916553497,5-15 cm
13516,0.116094987,0.15600000321865082,5-15 cm
13520,0.177310293,0.1469999998807907,5-15 cm
13521,0.137681159,0.1550000011920929,5-15 cm
13523,0.13555549694783298,0.16099999845027924,5-15 cm
13524,0.1341207019851176,0.1589999943971634,5-15 cm
13525,0.1676213807285627,0.18400000035762787,5-15 cm
13526,0.25625953797841117,0.164000004529953,5-15 cm
13527,0.1486876653441653,0.09600000083446503,5-15 cm
13528,0.21858962563250173,0.20900000631809235,5-15 cm
13529,0.13989896574416172,0.11500000208616257,5-15 cm
13530,0.11620981040000512,0.12399999797344208,5-15 cm
13537,0.21050127719892403,0.20499999821186066,5-15 cm
13538,0.17274280000970774,0.13099999725818634,5-15 cm
13539,0.12681954358907846,0.11400000005960464,5-15 cm
13540,0.10700529558462306,0.17599999904632568,5-15 cm
13541,0.16831254432551207,0.17599999904632568,5-15 cm
13542,0.13799373047750285,0.12800000607967377,5-15 cm
13543,0.17065903215153133,NA,5-15 cm
13544,0.02388631197567754,NA,5-15 cm
13545,0.4552421350174591,0.11900000274181366,5-15 cm
13546,0.1351413722166293,0.09399999678134918,5-15 cm
13547,0.20525367709979395,0.14499999582767487,5-15 cm
13548,0.07471504987632019,0.164000004529953,5-15 cm
13549,0.08867774637252669,0.15299999713897705,5-15 cm
13550,0.13025590749051277,0.10599999874830246,5-15 cm
13551,0.13390776734807458,0.09200000017881393,5-15 cm
13552,0.16242875855981406,0.13099999725818634,5-15 cm
13553,0.2680733637437799,0.125,5-15 cm
13554,0.29418155910645366,0.1889999955892563,5-15 cm
13555,0.1968676372763853,0.1599999964237213,5-15 cm
13556,0.15329667340694814,0.15000000596046448,5-15 cm
13558,0.38107322314984104,0.11500000208616257,5-15 cm
13559,0.23934166888410863,0.14000000059604645,5-15 cm
13560,0.13767704844944548,0.1679999977350235,5-15 cm
13562,0.06314482924840607,0.06499999761581421,5-15 cm
13564,0.232,0.16300000250339508,5-15 cm
13565,0.276,0.1599999964237213,5-15 cm
13566,0.3018937263764174,0.17800000309944153,5-15 cm
13567,0.15,0.12600000202655792,5-15 cm
13568,0.166,0.12600000202655792,5-15 cm
13569,0.089329564,0.10400000214576721,5-15 cm
13570,0.100238179,0.10300000011920929,5-15 cm
13571,0.085725316,0.09600000083446503,5-15 cm
13572,0.12764104,0.09200000017881393,5-15 cm
13573,0.097252537,0.09300000220537186,5-15 cm
13574,0.159462867,0.11400000005960464,5-15 cm
13575,0.076768796,0.08500000089406967,5-15 cm
13576,0.075760337,0.08299999684095383,5-15 cm
13577,0.090232063,0.0989999994635582,5-15 cm
13620,0.03260269567891233,0.057999998331069946,5-15 cm
13640,0.18562887196750447,0.14100000262260437,5-15 cm
13641,0.10608775846160284,0.14900000393390656,5-15 cm
13642,0.1782977334660266,0.10999999940395355,5-15 cm
13645,0.3860491221728602,0.14000000059604645,5-15 cm
13646,0.2861518951399884,0.12600000202655792,5-15 cm
13647,0.234701925,0.12399999797344208,5-15 cm
13648,0.19186958086046751,0.12399999797344208,5-15 cm
13649,0.29711799753757767,0.12700000405311584,5-15 cm
13650,0.3025657371912159,0.12800000607967377,5-15 cm
13651,0.2089584012609496,0.12800000607967377,5-15 cm
13652,0.2984314448902221,0.15399999916553497,5-15 cm
13653,0.287222542378473,0.125,5-15 cm
13654,0.2675519359622363,0.13199999928474426,5-15 cm
13655,0.14191656730987112,0.13199999928474426,5-15 cm
13656,0.18940951827000108,0.125,5-15 cm
13657,0.20850277773174516,0.1289999932050705,5-15 cm
13659,0.17641234227051106,0.09099999815225601,5-15 cm
13660,0.04614512573432258,0.11999999731779099,5-15 cm
13661,0.08727845666884788,0.10300000011920929,5-15 cm
13662,0.10676251352962844,0.07999999821186066,5-15 cm
13663,0.1834739946927772,0.14000000059604645,5-15 cm
13664,0.10252212278194488,0.16200000047683716,5-15 cm
13665,0.16279426630916335,0.17299999296665192,5-15 cm
13666,0.14288919634333638,0.17299999296665192,5-15 cm
13667,0.22508099422392913,0.12300000339746475,5-15 cm
13668,0.0452767633298874,0.05400000140070915,5-15 cm
13669,0.102888044858896,0.05299999937415123,5-15 cm
13670,0.0273,0.05400000140070915,5-15 cm
13673,0.18509554932898728,0.1379999965429306,5-15 cm
13674,0.08733262405065345,0.18799999356269836,5-15 cm
13675,0.08694423300650353,0.13300000131130219,5-15 cm
13680,0.2680833899983001,0.1379999965429306,5-15 cm
13681,0.3198908532744017,0.20499999821186066,5-15 cm
13682,0.2137791318916335,0.15800000727176666,5-15 cm
13683,0.1915820191052461,0.11999999731779099,5-15 cm
13684,0.2853896684763439,0.19099999964237213,5-15 cm
13685,0.2604746057315738,0.20499999821186066,5-15 cm
13686,0.2548881983540493,0.14900000393390656,5-15 cm
13687,0.19754380868573945,0.18299999833106995,5-15 cm
13688,0.24534742957711267,0.17599999904632568,5-15 cm
13689,0.21480058098257052,0.1899999976158142,5-15 cm
13690,0.23164953051408452,0.2150000035762787,5-15 cm
13691,0.22367371478855633,0.22599999606609344,5-15 cm
13724,0.12511170270155053,0.11800000071525574,5-15 cm
13725,0.15895475557941,0.10599999874830246,5-15 cm
13757,0.05843762,0.11299999803304672,5-15 cm
13758,0.06478620039767743,0.1080000028014183,5-15 cm
13759,0.034004369,0.07800000160932541,5-15 cm
13760,0.08720760801146361,0.07699999958276749,5-15 cm
13761,0.0782358059085572,0.05700000002980232,5-15 cm
13762,0.08504001555288737,0.12099999934434891,5-15 cm
13763,0.04228233740976617,0.06800000369548798,5-15 cm
13764,0.16825047865767973,0.19499999284744263,5-15 cm
13910,0.1266988801699658,0.11400000005960464,5-15 cm
13911,0.1236375733979352,0.11800000071525574,5-15 cm
13912,0.282900412,0.12200000137090683,5-15 cm
13913,0.103771139,0.10000000149011612,5-15 cm
13914,0.101900977,0.07800000160932541,5-15 cm
13915,0.222282795,0.125,5-15 cm
13916,0.047092139,0.0820000022649765,5-15 cm
13917,0.027330141,0.06300000101327896,5-15 cm
13918,0.042188978,0.06499999761581421,5-15 cm
13919,0.120357314,0.11999999731779099,5-15 cm
13920,0.034786534,0.05299999937415123,5-15 cm
13921,0.023316163,0.05900000035762787,5-15 cm
13922,0.2759086051564187,0.19699999690055847,5-15 cm
13923,0.20754784318617345,0.05299999937415123,5-15 cm
13924,0.2215144202101536,0.15800000727176666,5-15 cm
13925,0.23416804467499505,0.14100000262260437,5-15 cm
13926,0.4465011200234471,0.15600000321865082,5-15 cm
13927,0.14210770447241405,0.12399999797344208,5-15 cm
13928,0.1413935343569545,0.10499999672174454,5-15 cm
13929,0.17953727569669137,0.1340000033378601,5-15 cm
13930,0.2374242189120441,0.15000000596046448,5-15 cm
13931,0.25572778383625205,0.09000000357627869,5-15 cm
13932,0.10136879814537476,0.12999999523162842,5-15 cm
13933,0.20979085514666032,0.18799999356269836,5-15 cm
13934,0.17405252963005116,0.15700000524520874,5-15 cm
2086,0.3438232145192254,0.10999999940395355,15-30 cm
2087,0.07764768750970444,0.10999999940395355,15-30 cm
2088,0.14709358441014858,0.1420000046491623,15-30 cm
2089,0.14226009790755928,0.13699999451637268,15-30 cm
2090,0.407,0.11599999666213989,15-30 cm
2091,0.24225804062457623,0.1550000011920929,15-30 cm
2092,NA,0.12800000607967377,15-30 cm
2093,0.22395903129983097,0.10700000077486038,15-30 cm
2094,0.18126991490733296,0.15000000596046448,15-30 cm
2096,0.20421435404690497,0.14000000059604645,15-30 cm
2097,0.1966093761442902,0.10300000011920929,15-30 cm
2098,0.19299176143123217,0.23199999332427979,15-30 cm
2099,0.09761825059238537,0.11500000208616257,15-30 cm
2100,0.13962865208183647,0.1550000011920929,15-30 cm
2101,0.11232107655562296,0.12099999934434891,15-30 cm
2102,0.2482244567235304,0.13899999856948853,15-30 cm
2107,0.05659342077041169,0.08699999749660492,15-30 cm
2109,0.1328935836417362,0.11699999868869781,15-30 cm
2110,0.03067789047219623,0.1120000034570694,15-30 cm
2111,0.0854385337582397,0.12099999934434891,15-30 cm
2112,0.1661893614899417,0.10599999874830246,15-30 cm
2113,0.18721467955963864,0.1080000028014183,15-30 cm
2114,0.09159762325018356,0.11100000143051147,15-30 cm
2115,0.1960226435873188,0.12300000339746475,15-30 cm
2116,0.20243269432815716,0.12399999797344208,15-30 cm
2117,0.21103791131545216,0.11900000274181366,15-30 cm
2118,0.22784491519645045,0.11699999868869781,15-30 cm
2119,0.28132717411938163,0.1340000033378601,15-30 cm
2120,0.12330062553454536,0.11999999731779099,15-30 cm
2121,0.1777795001574248,0.13099999725818634,15-30 cm
2122,0.1761876063845871,0.11299999803304672,15-30 cm
2124,0.20095879047612092,0.09799999743700027,15-30 cm
2126,0.13794102750924123,0.12200000137090683,15-30 cm
2127,0.15010786229373096,0.15399999916553497,15-30 cm
2128,0.18590786744315033,0.10100000351667404,15-30 cm
2129,0.2679621662163482,0.12200000137090683,15-30 cm
2130,0.19117653934705345,0.19300000369548798,15-30 cm
2131,0.12446846611053258,0.11599999666213989,15-30 cm
2133,0.11863026701206428,0.14900000393390656,15-30 cm
2134,0.02747143939932272,0.054999999701976776,15-30 cm
2135,0.13802178193229336,0.12800000607967377,15-30 cm
2136,0.09054639440472388,0.16599999368190765,15-30 cm
13238,0.2122502429683892,0.15000000596046448,15-30 cm
13239,0.19931118514694077,0.13500000536441803,15-30 cm
13240,0.286476378075688,0.1289999932050705,15-30 cm
13241,0.34357731258872526,0.1420000046491623,15-30 cm
13242,0.22077156470208212,0.1080000028014183,15-30 cm
13243,0.22541214997843856,0.13300000131130219,15-30 cm
13244,0.1996269443572422,0.09099999815225601,15-30 cm
13245,0.1591864318644487,0.11999999731779099,15-30 cm
13246,0.18229381346541895,0.16899999976158142,15-30 cm
13247,0.11789234239425166,0.08299999684095383,15-30 cm
13248,0.15825520863125617,0.10599999874830246,15-30 cm
13249,0.06620750663998787,0.08799999952316284,15-30 cm
13250,0.02932991616547402,0.10499999672174454,15-30 cm
13251,0.12812255438721218,0.13899999856948853,15-30 cm
13252,0.2350406018950572,0.13099999725818634,15-30 cm
13253,0.2362136654559689,0.12800000607967377,15-30 cm
13254,0.0981545353167441,0.11800000071525574,15-30 cm
13255,0.16314899709792316,0.12800000607967377,15-30 cm
13256,0.05068564498970335,0.11100000143051147,15-30 cm
13257,0.138655898265211,0.11100000143051147,15-30 cm
13258,0.10086328963947024,0.10000000149011612,15-30 cm
13259,0.06957625293928026,0.09099999815225601,15-30 cm
13260,0.13840923270150424,0.10499999672174454,15-30 cm
13261,0.13132765298118793,0.10700000077486038,15-30 cm
13262,0.20484644460122028,0.10499999672174454,15-30 cm
13263,0.20874450000293293,0.1599999964237213,15-30 cm
13264,0.125060512322006,0.13600000739097595,15-30 cm
13265,0.18469400511728565,0.11800000071525574,15-30 cm
13266,0.10349137989661451,0.12200000137090683,15-30 cm
13267,0.10319634538903254,0.11100000143051147,15-30 cm
13268,0.12363791493509728,0.1770000010728836,15-30 cm
13269,0.16819124440413272,0.1080000028014183,15-30 cm
13270,0.1441889246195238,0.11100000143051147,15-30 cm
13271,0.20419148606342055,0.11800000071525574,15-30 cm
13272,0.22814593089285445,0.1379999965429306,15-30 cm
13273,0.12104380932087136,0.11500000208616257,15-30 cm
13274,0.19107120784696005,0.10499999672174454,15-30 cm
13275,0.17484285184015627,0.11699999868869781,15-30 cm
13276,0.09640004589329884,0.12399999797344208,15-30 cm
13277,0.09081140431053036,0.09399999678134918,15-30 cm
13278,0.09671745893554,0.0860000029206276,15-30 cm
13279,0.08948258627839073,0.09099999815225601,15-30 cm
13280,0.10395331404142572,0.10499999672174454,15-30 cm
13281,0.19428446892820575,0.10899999737739563,15-30 cm
13282,0.18328806555665209,0.14800000190734863,15-30 cm
13283,0.1245206531731862,0.12800000607967377,15-30 cm
13284,0.1914911085506582,0.12600000202655792,15-30 cm
13285,0.23290688417822908,0.16300000250339508,15-30 cm
13286,0.1873312899558696,0.15800000727176666,15-30 cm
13287,0.18827839780187192,0.13899999856948853,15-30 cm
13288,0.11647098525546835,0.10300000011920929,15-30 cm
13289,0.07709171400579787,0.09799999743700027,15-30 cm
13290,0.28389690496238146,0.17000000178813934,15-30 cm
13291,0.2254631329310613,0.1599999964237213,15-30 cm
13292,0.14116699606759509,0.11800000071525574,15-30 cm
13293,0.3171778653575898,0.12700000405311584,15-30 cm
13294,0.15247429160586626,0.12700000405311584,15-30 cm
13295,0.15610998507170243,0.1379999965429306,15-30 cm
13296,0.22130148159892704,0.16500000655651093,15-30 cm
13297,0.19670437096542223,0.15299999713897705,15-30 cm
13298,0.18809037373843615,0.1599999964237213,15-30 cm
13299,0.095,0.12399999797344208,15-30 cm
13300,0.10435965268323322,NA,15-30 cm
13301,0.19881866878743823,0.1420000046491623,15-30 cm
13302,0.15029320741439178,0.14000000059604645,15-30 cm
13303,0.14169610911672648,0.14000000059604645,15-30 cm
13304,0.11,0.12800000607967377,15-30 cm
13305,0.22816157088918543,0.1599999964237213,15-30 cm
13306,0.19181100754192484,0.15800000727176666,15-30 cm
13307,0.3259115515917854,0.18000000715255737,15-30 cm
13308,0.25587024280110915,0.14000000059604645,15-30 cm
13309,0.2077201257347922,0.12600000202655792,15-30 cm
13310,0.319969358178849,0.16899999976158142,15-30 cm
13311,0.2303578997292752,0.1340000033378601,15-30 cm
13312,0.17647065895576963,0.1379999965429306,15-30 cm
13313,0.1405809053195078,0.1289999932050705,15-30 cm
13314,0.136,0.13199999928474426,15-30 cm
13316,0.20114453565869603,0.164000004529953,15-30 cm
13317,0.1350379178976187,0.1550000011920929,15-30 cm
13319,NA,0.13699999451637268,15-30 cm
13320,0.2303999599516227,0.16300000250339508,15-30 cm
13321,0.20640660157447632,0.1720000058412552,15-30 cm
13322,0.10584992914848045,0.13699999451637268,15-30 cm
13323,0.10397239131467076,0.15399999916553497,15-30 cm
13324,0.2545145480409713,0.1550000011920929,15-30 cm
13325,0.2599365005752274,0.19499999284744263,15-30 cm
13326,0.15906460786917145,0.15299999713897705,15-30 cm
13327,0.18965460975861892,0.1599999964237213,15-30 cm
13328,0.15928598535230573,0.1459999978542328,15-30 cm
13329,0.15903097907062785,0.13899999856948853,15-30 cm
13330,0.11918610504749363,0.10999999940395355,15-30 cm
13331,0.1388368332283365,0.1379999965429306,15-30 cm
13332,0.2786905190459049,0.19099999964237213,15-30 cm
13333,NA,0.15199999511241913,15-30 cm
13334,0.246,0.15199999511241913,15-30 cm
13335,0.235,0.15199999511241913,15-30 cm
13336,0.087,0.11999999731779099,15-30 cm
13337,0.134,0.11999999731779099,15-30 cm
13338,0.145,0.11999999731779099,15-30 cm
13339,0.155,0.1469999998807907,15-30 cm
13340,0.217,0.1469999998807907,15-30 cm
13341,0.147,0.14300000667572021,15-30 cm
13342,0.168,0.14300000667572021,15-30 cm
13343,0.238,0.14300000667572021,15-30 cm
13344,0.21,0.15299999713897705,15-30 cm
13345,0.213,0.15299999713897705,15-30 cm
13346,0.159,0.15299999713897705,15-30 cm
13347,0.254,0.16599999368190765,15-30 cm
13348,0.259,0.16599999368190765,15-30 cm
13349,0.199,0.13699999451637268,15-30 cm
13350,0.184,0.13699999451637268,15-30 cm
13351,0.129,0.13699999451637268,15-30 cm
13352,0.21141863267596608,0.164000004529953,15-30 cm
13353,0.1500177107727803,0.13500000536441803,15-30 cm
13354,0.27985692971684334,0.17100000381469727,15-30 cm
13355,0.137,0.10100000351667404,15-30 cm
13356,0.104,0.10100000351667404,15-30 cm
13357,0.102,0.10100000351667404,15-30 cm
13358,0.249,0.15700000524520874,15-30 cm
13359,0.272,0.15700000524520874,15-30 cm
13360,0.12794647232612633,0.12999999523162842,15-30 cm
13361,NA,0.10100000351667404,15-30 cm
13362,NA,0.09000000357627869,15-30 cm
13363,NA,0.09600000083446503,15-30 cm
13364,NA,0.09200000017881393,15-30 cm
13365,NA,0.10499999672174454,15-30 cm
13366,NA,0.09200000017881393,15-30 cm
13367,NA,0.08699999749660492,15-30 cm
13368,NA,0.09799999743700027,15-30 cm
13369,NA,0.10599999874830246,15-30 cm
13370,NA,0.10700000077486038,15-30 cm
13371,NA,0.08799999952316284,15-30 cm
13372,NA,0.06300000101327896,15-30 cm
13373,NA,0.12399999797344208,15-30 cm
13374,NA,0.12700000405311584,15-30 cm
13375,NA,0.1080000028014183,15-30 cm
13376,NA,0.07800000160932541,15-30 cm
13377,NA,0.10700000077486038,15-30 cm
13378,NA,0.10300000011920929,15-30 cm
13379,NA,0.07800000160932541,15-30 cm
13381,NA,0.10100000351667404,15-30 cm
13382,NA,0.0949999988079071,15-30 cm
13383,NA,0.10000000149011612,15-30 cm
13384,NA,0.08100000023841858,15-30 cm
13385,NA,0.10999999940395355,15-30 cm
13386,NA,0.08799999952316284,15-30 cm
13387,NA,0.07999999821186066,15-30 cm
13389,0.3285027953604398,0.21199999749660492,15-30 cm
13390,0.1928950978800922,0.210999995470047,15-30 cm
13391,0.20150873575142136,0.19200000166893005,15-30 cm
13392,0.23131869522448611,0.21400000154972076,15-30 cm
13393,0.11680781510213364,0.15399999916553497,15-30 cm
13394,0.07751132363967192,0.1379999965429306,15-30 cm
13395,0.08622856968678352,0.13199999928474426,15-30 cm
13396,0.1648339849882702,0.17100000381469727,15-30 cm
13397,0.16404110701692223,0.14300000667572021,15-30 cm
13398,0.1269590816289037,0.16500000655651093,15-30 cm
13399,0.13544906464283105,0.1850000023841858,15-30 cm
13400,0.13504537885042395,0.17499999701976776,15-30 cm
13401,0.18548463130107432,0.17800000309944153,15-30 cm
13402,0.1588818855012772,0.19599999487400055,15-30 cm
13403,0.17332673182680008,0.18000000715255737,15-30 cm
13404,0.16335593311850655,0.18000000715255737,15-30 cm
13405,0.18239288804378812,0.19200000166893005,15-30 cm
13406,0.1322137676856303,0.1679999977350235,15-30 cm
13407,0.12741832724497984,0.18400000035762787,15-30 cm
13408,0.20323926040301551,0.20499999821186066,15-30 cm
13409,0.11585134945872594,0.20000000298023224,15-30 cm
13410,0.16007827600697774,0.1809999942779541,15-30 cm
13411,0.19998006035076776,0.17499999701976776,15-30 cm
13412,0.16402651908054303,0.15800000727176666,15-30 cm
13413,0.17830551094291658,0.18299999833106995,15-30 cm
13414,0.16239987018569882,0.1589999943971634,15-30 cm
13415,0.1269974248212235,0.1550000011920929,15-30 cm
13416,0.1610682279531614,0.16899999976158142,15-30 cm
13417,0.082,0.1469999998807907,15-30 cm
13418,0.14583928318492972,0.14900000393390656,15-30 cm
13419,0.13602425228945345,0.19499999284744263,15-30 cm
13420,0.14449528121058688,0.14499999582767487,15-30 cm
13421,0.13848681539553812,0.164000004529953,15-30 cm
