id,soil depth,x,y,Fuente,profundidad,values
13246,110,-72.49881603,-36.26106655,UChile,0-5 cm,2.5
13247,120,-72.175265,-35.952881,UChile,0-5 cm,2.5
13248,70,-72.471386,-36.045788,UChile,0-5 cm,2.5
13249,200,-72.29129628,-35.95282623,UChile,0-5 cm,2.5
13250,170,-72.243081,-35.920117,UChile,0-5 cm,2.5
13251,95,-72.470755,-36.121106,UChile,0-5 cm,2.5
13252,75,-72.30679501,-36.185302,UChile,0-5 cm,2.5
13253,120,-72.13007499,-35.95471,UChile,0-5 cm,2.5
13254,135,-72.424173,-36.067436,UChile,0-5 cm,2.5
13255,130,-72.431076,-36.066443,UChile,0-5 cm,2.5
13256,145,-72.12433285,-35.93484732,UChile,0-5 cm,2.5
13257,70,-72.12433285,-35.93484732,UChile,0-5 cm,2.5
13258,90,-72.213809,-35.972789,UChile,0-5 cm,2.5
13259,110,-72.24570739,-35.91953237,UChile,0-5 cm,2.5
13260,160,-72.401239,-35.81305,UChile,0-5 cm,2.5
13261,92,-72.400305,-35.813584,UChile,0-5 cm,2.5
13262,120,-72.40078899,-35.81332,UChile,0-5 cm,2.5
13263,60,-72.313613,-36.176964,UChile,0-5 cm,2.5
13264,170,-72.306346,-35.816421,UChile,0-5 cm,2.5
13265,140,-72.211826,-36.073752,UChile,0-5 cm,2.5
13266,85,-72.123489,-35.934552,UChile,0-5 cm,2.5
13267,135,-72.12460408,-35.9347255,UChile,0-5 cm,2.5
13268,120,-72.363729,-35.800731,UChile,0-5 cm,2.5
13269,133,-72.443335,-36.081495,UChile,0-5 cm,2.5
13270,90,-72.473289,-36.044112,UChile,0-5 cm,2.5
13271,180,-72.30187099,-36.047945,UChile,0-5 cm,2.5
13272,120,-72.24315828,-35.92113328,UChile,0-5 cm,2.5
13273,140,-72.479031,-35.998705,UChile,0-5 cm,2.5
13275,140,-72.469134,-36.042399,UChile,0-5 cm,2.5
13276,140,-72.209949,-35.975233,UChile,0-5 cm,2.5
13277,140,-72.387266,-36.06279,UChile,0-5 cm,2.5
13278,160,-72.326262,-36.037158,UChile,0-5 cm,2.5
13279,160,-72.301269,-36.043468,UChile,0-5 cm,2.5
13280,140,-72.402329,-36.069499,UChile,0-5 cm,2.5
13281,92,-72.38347148,-36.08379021,UChile,0-5 cm,2.5
13282,90,-71.00292766,-31.78817214,UChile,0-5 cm,2.5
13283,83,-71.01473349,-31.80689993,UChile,0-5 cm,2.5
13284,100,-70.91364173,-31.82603371,UChile,0-5 cm,2.5
13285,65,-70.86996636,-31.8383171,UChile,0-5 cm,2.5
13286,80,-70.87646639,-31.85406658,UChile,0-5 cm,2.5
13287,60,-71.04051089,-31.75142204,UChile,0-5 cm,2.5
13288,90,-71.05753331,-31.78529975,UChile,0-5 cm,2.5
13289,86,-70.900669,-31.82296392,UChile,0-5 cm,2.5
13290,70,-71.1364336,-31.7384108,UChile,0-5 cm,2.5
13291,75,-70.8707473,-31.83706629,UChile,0-5 cm,2.5
13292,98,-71.10792482,-31.60134973,UChile,0-5 cm,2.5
13293,60,-71.22630043,-31.66374995,UChile,0-5 cm,2.5
13294,80,-71.1849162,-31.63411638,UChile,0-5 cm,2.5
13295,70,-70.82984421,-31.89256129,UChile,0-5 cm,2.5
13296,75,-70.8422333,-31.8965666,UChile,0-5 cm,2.5
13297,85,-70.93118344,-31.80834961,UChile,0-5 cm,2.5
13298,68,-70.84429988,-31.85278374,UChile,0-5 cm,2.5
13299,30,-70.83701663,-31.85816675,UChile,0-5 cm,25.35
13300,100,-70.73803365,-31.88199959,UChile,0-5 cm,2.5
13301,70,-70.63668013,-31.90006075,UChile,0-5 cm,2.5
13302,100,-70.87831017,-33.74128284,UChile,0-5 cm,2.5
13303,40,-70.88136292,-33.74267913,UChile,0-5 cm,2.5
13304,20,-70.88198297,-33.74388703,UChile,0-5 cm,22.6
13305,100,-70.61602978,-33.71446973,UChile,0-5 cm,2.5
13306,100,-70.61658914,-33.71552653,UChile,0-5 cm,2.5
13307,100,-70.6167479,-33.71478498,UChile,0-5 cm,2.5
13308,108,-70.6164175,-33.71097471,UChile,0-5 cm,2.5
13309,110,-70.61734922,-33.70944749,UChile,0-5 cm,2.5
13310,110,-70.61583254,-33.70970181,UChile,0-5 cm,2.5
13311,110,-70.60824039,-33.71166764,UChile,0-5 cm,2.5
13312,107,-70.60767238,-33.71071913,UChile,0-5 cm,2.5
13313,117,-70.60908831,-33.71026782,UChile,0-5 cm,2.5
13314,20,-71.24598787,-34.60985369,UChile,0-5 cm,20.6
13316,50,-71.22318211,-34.61947651,UChile,0-5 cm,2.5
13317,50,-71.22107635,-34.61984846,UChile,0-5 cm,2.5
13320,50,-70.97527535,-34.60779414,UChile,0-5 cm,2.5
13321,60,-71.41666425,-30.77944442,UChile,0-5 cm,2.5
13322,60,-71.16666698,-32.86666656,UChile,0-5 cm,2.5
13323,70,-70.99999958,-33.73333308,UChile,0-5 cm,2.5
13324,90,-71.25585597,-30.58158584,UChile,0-5 cm,2.5
13325,60,-71.39601977,-30.69369679,UChile,0-5 cm,2.5
13326,90,-71.16805592,-34.38000019,UChile,0-5 cm,2.5
13327,60,-70.74972262,-32.72333291,UChile,0-5 cm,2.5
13329,40,-71.71083318,-34.1283331,UChile,0-5 cm,2.5
13330,100,-70.69361102,-30.03583377,UChile,0-5 cm,2.5
13331,40,-71.13333313,-30.65000014,UChile,0-5 cm,2.5
13332,30,-71.39302255,-30.67992462,UChile,0-5 cm,2.5
13333,15,-71.2195621,-34.35080976,UChile,0-5 cm,39.5
13334,40,-71.21956199,-34.35080968,UChile,0-5 cm,43.8
13335,75,-71.21956188,-34.35080959,UChile,0-5 cm,55.4
13336,45,-71.31264087,-34.41033856,UChile,0-5 cm,17
13337,85,-71.31264076,-34.41033847,UChile,0-5 cm,16.8
13338,100,-71.31264065,-34.41033838,UChile,0-5 cm,17.2
13339,50,-71.15179946,-34.39732573,UChile,0-5 cm,40.3
13340,95,-71.15179935,-34.39732564,UChile,0-5 cm,47.1
13341,30,-71.19050401,-34.39502474,UChile,0-5 cm,50.1
13342,55,-71.1905039,-34.39502465,UChile,0-5 cm,48.5
13343,85,-71.19050379,-34.39502456,UChile,0-5 cm,51
13344,30,-71.16746085,-34.3799909,UChile,0-5 cm,40.5
13345,60,-71.16746074,-34.37999082,UChile,0-5 cm,38.4
13346,90,-71.16746063,-34.37999073,UChile,0-5 cm,37.3
13347,40,-71.18249747,-34.39538427,UChile,0-5 cm,34.7
13348,100,-71.18249736,-34.39538418,UChile,0-5 cm,36.6
13349,50,-71.23839657,-34.36822796,UChile,0-5 cm,38.7
13350,65,-71.23839646,-34.36822787,UChile,0-5 cm,43.3
13351,95,-71.23839635,-34.36822778,UChile,0-5 cm,43.2
13352,105,-71.26389163,-34.33145848,UChile,0-5 cm,2.5
13353,90,-71.17582415,-34.40628004,UChile,0-5 cm,2.5
13354,100,-71.03976002,-34.46015024,UChile,0-5 cm,2.5
13355,25,-71.32267067,-34.41718864,UChile,0-5 cm,22
13356,65,-71.32267056,-34.41718855,UChile,0-5 cm,20.1
13357,80,-71.32267044,-34.41718846,UChile,0-5 cm,17.9
13358,45,-71.31992116,-34.34225857,UChile,0-5 cm,44.4
13359,80,-71.31992105,-34.34225849,UChile,0-5 cm,29.4
13360,65,-70.96531127,-34.49987886,UChile,0-5 cm,2.5
13389,60,-72.62721551,-36.2226805,UChile,0-5 cm,2.5
13390,60,-72.47147441,-35.98821631,UChile,0-5 cm,2.5
13391,60,-72.57206871,-36.09909782,UChile,0-5 cm,2.5
13392,60,-72.50376277,-36.26159468,UChile,0-5 cm,2.5
13393,60,-72.46386147,-36.13978128,UChile,0-5 cm,2.5
13394,60,-72.37395896,-35.98222486,UChile,0-5 cm,2.5
13395,60,-72.41705078,-36.07273519,UChile,0-5 cm,2.5
13396,60,-72.47152221,-35.99385569,UChile,0-5 cm,2.5
13397,60,-72.39502164,-35.99690372,UChile,0-5 cm,1.900235982710018
13398,60,-72.35920363,-36.15851707,UChile,0-5 cm,2.5
13399,60,-72.50184719,-36.26155173,UChile,0-5 cm,2.5
13400,60,-72.53486799,-36.15807679,UChile,0-5 cm,2.5
13401,60,-72.56479751,-36.12464291,UChile,0-5 cm,2.5
13402,60,-72.55291192,-36.11598603,UChile,0-5 cm,2.5
13403,60,-72.66764417,-36.16667459,UChile,0-5 cm,2.5
13404,60,-72.46826371,-36.00400611,UChile,0-5 cm,2.5
13405,60,-72.57095513,-36.09755423,UChile,0-5 cm,2.5
13406,60,-72.3958723,-36.15233641,UChile,0-5 cm,2.5
13407,60,-72.39489192,-36.15176051,UChile,0-5 cm,2.5
13408,60,-72.57349511,-36.09700988,UChile,0-5 cm,2.5
13409,60,-72.38386333,-36.15547913,UChile,0-5 cm,2.5
13410,60,-72.5052011,-36.09445227,UChile,0-5 cm,2.5
13411,60,-72.29395092,-35.48264103,UChile,0-5 cm,2.5
13412,60,-72.10407619,-35.52360292,UChile,0-5 cm,2.5
13413,60,-72.2928166,-35.43297163,UChile,0-5 cm,2.5
13414,60,-72.29453095,-35.47526251,UChile,0-5 cm,2.5
13415,60,-72.30151393,-35.44991047,UChile,0-5 cm,2.5
13416,40,-72.27219155,-35.44245474,UChile,0-5 cm,2.5
13417,20,-72.32118153,-35.44343165,UChile,0-5 cm,15.4
13418,60,-72.06295333,-35.52411445,UChile,0-5 cm,2.5
13419,60,-72.24607803,-35.49003173,UChile,0-5 cm,2.5
13420,60,-72.22736403,-35.43732715,UChile,0-5 cm,2.5
13421,40,-72.27380054,-35.46584206,UChile,0-5 cm,2.5
13422,60,-72.30312136,-35.4399354,UChile,0-5 cm,2.5
13423,60,-72.10818393,-35.59341432,UChile,0-5 cm,2.5
13424,60,-72.14668385,-35.60842885,UChile,0-5 cm,2.5
13425,60,-72.16556088,-35.60298629,UChile,0-5 cm,2.5
13426,60,-72.21925712,-35.47953103,UChile,0-5 cm,2.5
13427,60,-72.1590238,-35.57088564,UChile,0-5 cm,2.5
13428,80,-70.90522949,-35.12526306,UChile,0-5 cm,2.5
13429,100,-70.93139894,-35.11768487,UChile,0-5 cm,2.5
13430,40,-70.91597691,-35.11609202,UChile,0-5 cm,2.5
13431,70,-70.91812566,-35.11427603,UChile,0-5 cm,2.5
13432,114,-70.92690453,-35.11414254,UChile,0-5 cm,2.5
13433,20,-70.95133653,-34.21797012,UChile,0-5 cm,30.6
13434,20,-70.97358324,-34.21863019,UChile,0-5 cm,41.2
13435,20,-70.94371205,-34.22493759,UChile,0-5 cm,47.4
13436,20,-71.66263655,-34.17985832,UChile,0-5 cm,23.4
13437,20,-71.65505028,-34.19294498,UChile,0-5 cm,29.3
13438,20,-71.62997691,-34.24985036,UChile,0-5 cm,10
13439,20,-71.63189382,-34.24795841,UChile,0-5 cm,12
13440,20,-71.6619024,-34.17644764,UChile,0-5 cm,30.8
13441,20,-71.19621342,-34.70977398,UChile,0-5 cm,19
13442,20,-71.19896937,-34.71127311,UChile,0-5 cm,24.5
13443,20,-71.16143062,-34.62033075,UChile,0-5 cm,25.7
13444,20,-71.19621331,-34.66829793,UChile,0-5 cm,35.4
13445,90,-71.92218076,-34.6970972,UChile,0-5 cm,2.5
13446,60,-71.77003642,-34.29123906,UChile,0-5 cm,2.5
13447,60,-70.97674766,-34.71858363,UChile,0-5 cm,2.5
13448,70,-70.97637786,-34.56374689,UChile,0-5 cm,2.5
13449,90,-71.03406689,-34.79319487,UChile,0-5 cm,2.5
13450,70,-71.72030298,-34.360994,UChile,0-5 cm,2.5
13451,80,-71.77296438,-34.28336973,UChile,0-5 cm,2.5
13452,60,-71.72538063,-34.35841365,UChile,0-5 cm,2.5
13453,45,-70.99282222,-34.73379748,UChile,0-5 cm,2.5
13454,60,-71.32426737,-34.64042825,UChile,0-5 cm,2.5
13455,85,-70.58171137,-32.74996915,UChile,0-5 cm,2.5
13456,80,-70.59799988,-32.73013922,UChile,0-5 cm,2.5
13457,90,-71.44345086,-32.34841074,UChile,0-5 cm,2.5
13458,60,-71.35133633,-32.26872906,UChile,0-5 cm,2.5
13459,90,-71.38611098,-32.33039098,UChile,0-5 cm,2.5
13460,20,-70.81008587,-33.27844483,UChile,0-5 cm,2.5
13462,10,-70.82605319,-33.5034058,UChile,0-5 cm,40.28
13463,10,-70.82596348,-33.5037471,UChile,0-5 cm,43.98
13464,10,-70.82638921,-33.50305546,UChile,0-5 cm,40.6
13465,10,-70.82472265,-33.50555543,UChile,0-5 cm,40.9
13466,10,-70.63694452,-33.57194416,UChile,0-5 cm,35.7
13467,10,-70.63138901,-33.56972242,UChile,0-5 cm,39.3
13468,10,-70.79361111,-33.14750007,UChile,0-5 cm,39.7
13469,10,-70.79416654,-33.14861125,UChile,0-5 cm,38.9
13470,10,-70.81555598,-33.27833347,UChile,0-5 cm,38.2
13471,10,-70.81194458,-33.27861073,UChile,0-5 cm,61
13472,90,-70.51251074,-33.73734694,UChile,0-5 cm,2.5
13473,70,-70.51991151,-33.72904417,UChile,0-5 cm,2.5
13474,92,-70.52329996,-33.73176105,UChile,0-5 cm,2.5
13475,97,-71.40604674,-33.18008075,UChile,0-5 cm,2.5
13476,90,-71.40312246,-33.19024161,UChile,0-5 cm,2.5
13477,92,-71.45584454,-33.16652493,UChile,0-5 cm,2.5
13478,78,-71.44094701,-33.17206941,UChile,0-5 cm,2.5
13479,10,-70.83333361,-33.46666683,UChile,0-5 cm,2.5
13481,20,-70.82917545,-33.50517502,UChile,0-5 cm,2.5
13483,20,-70.82539741,-33.50329192,UChile,0-5 cm,2.5
13484,10,-70.32416619,-33.56694468,UChile,0-5 cm,29
13485,10,-70.21666703,-33.49416698,UChile,0-5 cm,21.6
13486,10,-70.12027729,-33.7033335,UChile,0-5 cm,20.6
13487,10,-69.97944462,-33.61083301,UChile,0-5 cm,12.24
13490,90,-71.04350992,-32.41099338,UChile,0-5 cm,2.5
13491,60,-71.04526295,-32.41303023,UChile,0-5 cm,2.5
13492,65,-70.85320904,-32.22700244,UChile,0-5 cm,2.5
13493,120,-70.89717109,-32.23988803,UChile,0-5 cm,2.5
13494,70,-70.89661802,-32.24201588,UChile,0-5 cm,2.5
13495,110,-70.89367395,-32.23793821,UChile,0-5 cm,2.5
13496,200,-71.0834101,-32.32642053,UChile,0-5 cm,2.5
13497,120,-71.16525506,-32.36922396,UChile,0-5 cm,2.5
13499,19,-72.29736313,-35.47501386,UChile,0-5 cm,44.4
13501,10,-72.29911532,-35.46667504,UChile,0-5 cm,46
13503,14,-72.2946637,-35.47878251,UChile,0-5 cm,39.8
13504,8,-72.29298208,-35.47807146,UChile,0-5 cm,42.3
13505,12,-72.28794985,-35.4770553,UChile,0-5 cm,48.2
13506,14,-72.29659934,-35.47115065,UChile,0-5 cm,45.8
13507,20,-72.29022915,-35.47216276,UChile,0-5 cm,48.4
13508,12,-72.29329322,-35.47408874,UChile,0-5 cm,45.9
13509,20,-72.29485817,-35.47545183,UChile,0-5 cm,41.7
13510,33,-72.2970555,-35.4761127,UChile,0-5 cm,47.3
13511,35,-72.30009024,-35.46923475,UChile,0-5 cm,48.7
13512,30,-72.29098322,-35.47039388,UChile,0-5 cm,36.7
13514,17,-72.29353842,-35.47631698,UChile,0-5 cm,55
13516,6,-72.29936881,-35.47206619,UChile,0-5 cm,39
13520,15,-72.28718981,-35.46867697,UChile,0-5 cm,37.3
13521,9,-72.2925467,-35.47334313,UChile,0-5 cm,39.5
13523,100,-72.19353473,-36.01263195,UChile,0-5 cm,2.5
13524,80,-72.40665325,-35.84331344,UChile,0-5 cm,2.5
13525,62,-72.40604725,-35.84186724,UChile,0-5 cm,2.5
13526,75,-72.13717224,-36.01450439,UChile,0-5 cm,2.5
13527,136,-70.28047991,-33.32131987,UChile,0-5 cm,2.5
13528,139,-70.25492984,-33.27487984,UChile,0-5 cm,2.5
13529,95,-70.26597956,-33.30641031,UChile,0-5 cm,2.5
13530,89,-70.23884027,-33.2815801,UChile,0-5 cm,2.5
13537,100,-70.33295222,-33.39252125,UChile,0-5 cm,2.5
13538,120,-70.33044144,-33.39285483,UChile,0-5 cm,2.5
13539,80,-70.32958326,-33.39015838,UChile,0-5 cm,2.5
13540,80,-70.33889268,-33.38657701,UChile,0-5 cm,2.5
13541,300,-70.34227846,-33.38792933,UChile,0-5 cm,2.5
13542,170,-70.35048017,-33.38923826,UChile,0-5 cm,2.5
13543,132,-70.13680209,-33.66768694,UChile,0-5 cm,2.5
13544,150,-70.1368509,-33.66720742,UChile,0-5 cm,0
13545,190,-70.14151212,-33.66125358,UChile,0-5 cm,2.5
13546,157,-70.14051446,-33.65851308,UChile,0-5 cm,2.5
13548,105,-70.96434344,-33.87439861,UChile,0-5 cm,2.5
13549,100,-70.95984366,-33.87428092,UChile,0-5 cm,2.5
13550,45,-70.94848195,-33.8738029,UChile,0-5 cm,2.5
13551,120,-70.92965501,-33.87256632,UChile,0-5 cm,2.5
13552,50,-70.70416639,-28.61722252,UChile,0-5 cm,2.5
13553,90,-70.27472173,-28.92166627,UChile,0-5 cm,2.5
13554,40,-70.00333296,-27.95250034,UChile,0-5 cm,2.5
13555,50,-70.26388868,-27.547222090000002,UChile,0-5 cm,2.5
13556,60,-70.11499979,-27.83138857,UChile,0-5 cm,2.5
13558,80,-70.58333315,-27.3166667,UChile,0-5 cm,2.5
13559,80,-70.56666623,-27.3333337,UChile,0-5 cm,2.5
13560,60,-70.44999971,-27.30000029,UChile,0-5 cm,2.5
13562,3,-72.25779352,-35.14896091,UChile,0-5 cm,8.6
13564,20,-70.66166661,-33.14805545,UChile,0-5 cm,32.5
13565,20,-70.79388876,-33.14749968,UChile,0-5 cm,38.9
13566,20,-70.81222266,-33.27861119,UChile,0-5 cm,2.5
13567,20,-70.82556191,-33.50333369,UChile,0-5 cm,44
13568,20,-70.82555545,-33.50333378,UChile,0-5 cm,40.3
13569,10,-69.70574416,-18.72767628,UChile,0-5 cm,45.98709677
13570,10,-69.66933838,-18.72257724,UChile,0-5 cm,49.96588324
13571,10,-69.6399534,-18.71244946,UChile,0-5 cm,40.6277245
13572,10,-69.82359826,-18.46560062,UChile,0-5 cm,9.23604573
13573,10,-69.83138604,-18.4701486,UChile,0-5 cm,30.54310345
13574,10,-69.8570038,-18.47953277,UChile,0-5 cm,30.19418209
13575,10,-69.3570538,-19.79925874,UChile,0-5 cm,32.36363636
13576,10,-69.27167839,-19.76498764,UChile,0-5 cm,36.59276683
13577,10,-69.20803515,-19.69653697,UChile,0-5 cm,44.8926198
13604,190,-73.061287,-40.521744,WoSIS,0-5 cm,2.5
13605,104,-73.011459,-41.265144,WoSIS,0-5 cm,2.5
13606,200,-72.300217,-40.740971,WoSIS,0-5 cm,2.5
13607,65,-72.80158199,-39.465817,WoSIS,0-5 cm,2.5
13620,275,-71.500084,-31.81286,WoSIS,0-5 cm,2.5
13621,125,-71.3825,-30.674444,WoSIS,0-5 cm,2.5
13622,123,-71.259109,-30.233389,WoSIS,0-5 cm,2.5
13623,117,-71.481529,-30.275723,WoSIS,0-5 cm,2.5
13624,120,-71.529587,-31.572834,WoSIS,0-5 cm,2.5
13625,140,-70.834168,-33.496666,WoSIS,0-5 cm,2.5
13626,150,-71.336525,-35.104084,WoSIS,0-5 cm,2.5
13627,160,-71.83139,-36.756111,WoSIS,0-5 cm,2.5
13628,165,-72.091698,-36.930473,WoSIS,0-5 cm,2.5
13629,185,-72.328392,-36.621834,WoSIS,0-5 cm,2.5
13630,135,-71.314888,-35.611526,WoSIS,0-5 cm,2.5
13631,170,-71.512222,-35.463612,WoSIS,0-5 cm,2.5
13632,217,-72.205643,-40.774448,WoSIS,0-5 cm,2.5
13633,74,-72.22792801,-40.781223,WoSIS,0-5 cm,2.5
13640,133,-71.28054559,-32.22325908,UChile,0-5 cm,2.5
13641,125,-71.05070502,-32.14589264,UChile,0-5 cm,2.5
13642,115,-71.273033,-32.228237,UChile,0-5 cm,2.5
13643,54,-70.34880724,-33.38949367,UChile,0-5 cm,2.5
13644,145,-70.37441613,-33.40174896,UChile,0-5 cm,2.5
13646,200,-71.50147872,-39.34115185,UChile,0-5 cm,2.5
13647,21,-71.5007962,-39.34218456,UChile,0-5 cm,38.33563536
13648,201,-71.5007962,-39.34218456,UChile,0-5 cm,2.5
13649,200,-71.49998635,-39.34159836,UChile,0-5 cm,2.5
13650,200,-71.49784158,-39.34359942,UChile,0-5 cm,2.5
13651,215,-71.49748832,-39.34345385,UChile,0-5 cm,2.5
13652,200,-71.4980813,-39.3428375,UChile,0-5 cm,2.5
13653,295,-71.49581572,-39.34633663,UChile,0-5 cm,2.5
13654,140,-71.48011214,-39.35965469,UChile,0-5 cm,2.5
13655,140,-71.47944936,-39.35929044,UChile,0-5 cm,2.5
13656,328,-71.48562556,-39.35575316,UChile,0-5 cm,2.5
13657,200,-71.49704979,-39.34482364,UChile,0-5 cm,2.5
13658,160,-71.47686936,-39.38249885,UChile,0-5 cm,2.5
13659,170,-71.11032466,-35.37303667,UChile,0-5 cm,2.5
13660,120,-71.04151732,-35.44308494,UChile,0-5 cm,2.5
13661,49,-70.90852089,-35.5014878,UChile,0-5 cm,0.04595128586428267
13662,140,-70.93480191,-35.50465695,UChile,0-5 cm,2.5
13663,145,-70.96432868,-35.4889173,UChile,0-5 cm,2.5
13664,150,-72.38627249,-35.87128927,UChile,0-5 cm,2.5
13665,160,-72.40271075,-35.86775233,UChile,0-5 cm,2.5
13666,220,-72.39110886,-35.91291091,UChile,0-5 cm,2.5
13667,170,-72.40721997,-35.82254197,UChile,0-5 cm,2.5
13668,90,-70.39583332,-23.10500012,UChile,0-5 cm,2.5
13669,90,-70.37388843,-23.11722267,UChile,0-5 cm,2.5
13670,90,-70.37611131,-23.12416658,UChile,0-5 cm,5.2
13673,80,-70.56873054,-27.33684167,UChile,0-5 cm,2.5
13674,80,-70.53897779,-27.31936671,UChile,0-5 cm,2.5
13675,80,-70.454,-27.29805,UChile,0-5 cm,2.5
13680,40,-73.08333313,-38.98333365,UChile,0-5 cm,2.5
13681,40,-73.14999996,-38.99999977,UChile,0-5 cm,2.5
13683,60,-70.72222204,-30.09027739,UChile,0-5 cm,2.5
13684,60,-73.18861107,-40.66722216,UChile,0-5 cm,2.5
13685,60,-72.35916616,-39.2691663,UChile,0-5 cm,2.5
13692,15,-70.44651381,-25.01152745,CHLSOC,0-5 cm,20.6
13693,15,-70.4320194,-24.99983039,CHLSOC,0-5 cm,23.2
13694,15,-70.42503371,-25.00921931,CHLSOC,0-5 cm,22.6
13695,15,-70.4046308,-25.00808343,CHLSOC,0-5 cm,20
13696,15,-70.3927859,-25.01395286,CHLSOC,0-5 cm,24.3
13697,15,-70.38890042,-25.02239464,CHLSOC,0-5 cm,15.6
13698,15,-70.35853297,-25.01511676,CHLSOC,0-5 cm,4.9
13699,15,-70.31320266,-24.98844985,CHLSOC,0-5 cm,25.4
13700,15,-70.29854195,-25.02501651,CHLSOC,0-5 cm,19.4
13701,15,-70.31286341,-24.95565286,CHLSOC,0-5 cm,10.1
13702,15,-70.25511103,-25.04584176,CHLSOC,0-5 cm,19.5
13703,15,-69.6949639,-19.84967467,CHLSOC,0-5 cm,21.8
13704,15,-69.68908579,-19.78208376,CHLSOC,0-5 cm,15.1
13705,15,-69.6488723,-19.73955037,CHLSOC,0-5 cm,19.4
13706,15,-69.62622765,-19.69781069,CHLSOC,0-5 cm,20.3
13707,15,-69.60896629,-19.66592747,CHLSOC,0-5 cm,20
13708,15,-69.58180315,-19.64456982,CHLSOC,0-5 cm,24
13709,15,-69.55761639,-19.62719199,CHLSOC,0-5 cm,23.2
13710,15,-69.51027773,-19.59546954,CHLSOC,0-5 cm,24.4
13711,15,-69.48360322,-19.57204454,CHLSOC,0-5 cm,21.3
13712,15,-69.43323323,-19.5535248,CHLSOC,0-5 cm,23.4
13713,15,-69.39855318,-19.55582235,CHLSOC,0-5 cm,29.7
13714,15,-69.38126104,-19.52861676,CHLSOC,0-5 cm,24.7
13715,15,-69.90784449,-19.42493329,CHLSOC,0-5 cm,23.1
13716,15,-69.84091101,-19.3976861,CHLSOC,0-5 cm,9.1
13717,15,-69.89311109,-19.3464164,CHLSOC,0-5 cm,4
13718,15,-69.75468345,-18.8102191,CHLSOC,0-5 cm,20
13719,15,-69.7500885,-18.80358891,CHLSOC,0-5 cm,37.6
13720,15,-69.74465801,-18.80021355,CHLSOC,0-5 cm,32.7
13721,15,-69.71411689,-18.79059426,CHLSOC,0-5 cm,41.7
13722,15,-69.69735796,-18.78234684,CHLSOC,0-5 cm,51.7
13723,15,-70.0279329,-24.11672476,CHLSOC,0-5 cm,12.1
13725,71,-72.753559,-47.27948696,Otros,0-5 cm,2.5
13727,36,-69.93986016,-24.3817738,Otros,0-5 cm,2.483109720020688
13728,69,-69.93980019,-24.38166489,Otros,0-5 cm,2.2738559101307563
13729,75,-69.93976044,-24.38148994,Otros,0-5 cm,2.5
13730,73,-69.93972327,-24.38139625,Otros,0-5 cm,2.5
13731,137,-69.93963416,-24.38121347,Otros,0-5 cm,2.5
13757,20,-70.54872242,-26.10941696,UChile,0-5 cm,16.4231594
13758,30,-70.54913864,-26.11019429,UChile,0-5 cm,2.5
13759,30,-70.78897191,-26.95608367,UChile,0-5 cm,7.066933991
13760,110,-70.49736115,-27.78986102,UChile,0-5 cm,2.5
13761,120,-70.82486159,-28.86461071,UChile,0-5 cm,2.5
13762,60,-70.16919434,-29.75291673,UChile,0-5 cm,2.5
13763,130,-71.10969448,-29.7521669,UChile,0-5 cm,2.5
13764,160,-70.3278556,-33.41369799,UChile,0-5 cm,2.5
13767,50,-73.65295448,-41.88341046,UChile,0-5 cm,2.5
13768,50,-73.65125325,-42.26104888,UChile,0-5 cm,2.5
13769,50,-73.89651648,-42.01114345,UChile,0-5 cm,2.5
13770,50,-73.6529433,-41.88368514,UChile,0-5 cm,2.5
13771,50,-73.65093586,-42.26151195,UChile,0-5 cm,2.5
13772,50,-73.89605203,-42.01122633,UChile,0-5 cm,2.5
13773,50,-73.65966731,-41.87479843,UChile,0-5 cm,2.5
13774,50,-73.65422884,-42.26326879,UChile,0-5 cm,2.5
13775,50,-73.81562697,-42.0581587,UChile,0-5 cm,2.5
13776,50,-73.64590677,-41.87774311,UChile,0-5 cm,2.5
13777,50,-73.69383904,-42.25004564,UChile,0-5 cm,2.5
13778,50,-73.81607354,-42.0578338,UChile,0-5 cm,2.5
13785,20,-70.54903,-26.10939,Otros,0-5 cm,2.5
13786,10,-70.5492,-26.11013,Otros,0-5 cm,2.5
13787,10,-70.5492,-26.1102,Otros,0-5 cm,2.5
13788,10,-70.54921,-26.11024,Otros,0-5 cm,2.5
13789,40,-71.16557,-29.76114,Otros,0-5 cm,2.5
13790,40,-71.16732,-29.75639,Otros,0-5 cm,2.5
13791,60,-71.16637,-29.7574,Otros,0-5 cm,2.5
13792,60,-71.16611,-29.7583,Otros,0-5 cm,2.5
13793,140,-71.06428,-32.95716,Otros,0-5 cm,2.5
13794,80,-71.06372,-32.95581,Otros,0-5 cm,2.5
13795,160,-71.06349,-32.95588,Otros,0-5 cm,2.5
13796,360,-71.06373,-32.95609,Otros,0-5 cm,2.5
13902,160,-73.01384,-37.80905,Otros,0-5 cm,2.5
13903,200,-73.01268,-37.8072,Otros,0-5 cm,2.5
13904,200,-73.01353,-37.80765,Otros,0-5 cm,2.5
13905,120,-73.01344,-37.80841,Otros,0-5 cm,2.5
13910,62,-70.8213056,-32.0758056,UChile,0-5 cm,2.5
13911,75,-70.7059167,-32.225972,UChile,0-5 cm,2.5
13912,70,-72.644606,-42.933248,UChile,0-5 cm,33.8828541
13913,70,-71.958708,-43.117888,UChile,0-5 cm,30.83677932
13914,70,-72.048847,-43.332211,UChile,0-5 cm,7.017933856
