id,soil depth,x,y,Fuente,profundidad,values
976,20,-71.90362791,-35.35009771,CHLSOC,0-5 cm,1.330976041
977,20,-71.90335311,-35.35010432,CHLSOC,0-5 cm,1.450100591
978,20,-71.90338381,-35.35034693,CHLSOC,0-5 cm,1.359751265
979,20,-71.9036586,-35.35034032,CHLSOC,0-5 cm,1.430896787
980,20,-71.90845294,-35.31991401,CHLSOC,0-5 cm,1.41821618
981,20,-71.90821089,-35.31991082,CHLSOC,0-5 cm,1.408705725
982,20,-71.90811686,-35.31974184,CHLSOC,0-5 cm,1.330427361
983,20,-71.90836957,-35.31973576,CHLSOC,0-5 cm,1.463878559
984,20,-71.87974629,-36.71343765,CHLSOC,0-5 cm,0.739925623
985,20,-71.87960773,-36.71332385,CHLSOC,0-5 cm,0.692190453
986,20,-71.8794922,-36.71322752,CHLSOC,0-5 cm,0.714137658
987,20,-71.87937869,-36.71318521,CHLSOC,0-5 cm,0.68572822
988,20,-71.87126526,-36.71262437,CHLSOC,0-5 cm,0.789916479
989,20,-71.87138726,-36.71259439,CHLSOC,0-5 cm,0.680180455
990,20,-71.87148858,-36.71260997,CHLSOC,0-5 cm,0.767969274
991,20,-71.87157021,-36.71269811,CHLSOC,0-5 cm,0.74138877
992,20,-72.96381093,-41.03347249,CHLSOC,0-5 cm,0.556300677
993,20,-72.96102794,-41.03808009,CHLSOC,0-5 cm,0.692861062
994,20,-72.96131635,-41.03798611,CHLSOC,0-5 cm,0.550996769
995,20,-72.96130006,-41.03774263,CHLSOC,0-5 cm,0.575260623
996,20,-73.08295348,-41.18252596,CHLSOC,0-5 cm,0.599585442
997,20,-73.08333507,-41.1825233,CHLSOC,0-5 cm,0.580564531
998,20,-73.08357026,-41.18263531,CHLSOC,0-5 cm,0.567335244
999,20,-73.0838255,-41.18246842,CHLSOC,0-5 cm,0.581539962
1000,20,-73.08600853,-41.16768774,CHLSOC,0-5 cm,0.620496251
1001,20,-73.08573661,-41.16761116,CHLSOC,0-5 cm,0.50588307
1002,20,-73.20469703,-41.16976162,CHLSOC,0-5 cm,0.52447723
1003,20,-72.96341031,-41.03334832,CHLSOC,0-5 cm,0.601658233
1004,20,-73.20478793,-41.16992517,CHLSOC,0-5 cm,0.52337987
1005,20,-72.96334898,-41.03302297,CHLSOC,0-5 cm,0.580015851
1006,20,-72.96375653,-41.03292208,CHLSOC,0-5 cm,0.58739255
1007,20,-72.96972724,-41.04300764,CHLSOC,0-5 cm,0.59641529
1008,20,-72.96951791,-41.04285083,CHLSOC,0-5 cm,0.611961227
1009,20,-72.96948776,-41.04267015,CHLSOC,0-5 cm,0.655977565
1010,20,-72.96935835,-41.04262283,CHLSOC,0-5 cm,0.6936536
1011,20,-72.96075976,-41.0379042,CHLSOC,0-5 cm,0.615192343
1012,20,-72.08497949,-36.02895398,CHLSOC,0-5 cm,1.517161495
1013,20,-72.08520351,-36.02889635,CHLSOC,0-5 cm,1.562762909
1014,20,-72.08515606,-36.0286789,CHLSOC,0-5 cm,1.59641529
1015,20,-72.08494411,-36.02870979,CHLSOC,0-5 cm,1.546546363
1016,20,-72.08478948,-36.03079688,CHLSOC,0-5 cm,1.397122478
1017,20,-72.08442002,-36.03088702,CHLSOC,0-5 cm,1.450893129
1018,20,-72.0843709,-36.03071459,CHLSOC,0-5 cm,1.472108761
1019,20,-72.08466343,-36.03060455,CHLSOC,0-5 cm,1.460708407
1020,20,-71.91413025,-37.41769302,CHLSOC,0-5 cm,0.776687191
1021,20,-71.83601465,-37.4148456,CHLSOC,0-5 cm,0.681765531
1022,20,-71.83582107,-37.414805200000004,CHLSOC,0-5 cm,0.690727306
1023,20,-71.83588166,-37.41461451,CHLSOC,0-5 cm,0.693409742
1024,20,-71.83698415,-37.41539001,CHLSOC,0-5 cm,0.714503444
1025,20,-71.83672387,-37.41537824,CHLSOC,0-5 cm,0.668536243
1026,20,-71.83661712,-37.415543,CHLSOC,0-5 cm,0.616472596
1027,20,-71.91400121,-37.41757005,CHLSOC,0-5 cm,0.758946534
1028,20,-71.91309435,-37.41690761,CHLSOC,0-5 cm,0.750533439
1029,20,-71.91426615,-37.41741033,CHLSOC,0-5 cm,0.854965555
1030,20,-71.91400586,-37.41739873,CHLSOC,0-5 cm,0.83752972
1031,20,-71.91324281,-37.416949,CHLSOC,0-5 cm,0.691702737
1032,20,-71.91315892,-37.41682492,CHLSOC,0-5 cm,0.687679083
1033,20,-71.83596637,-37.41506303,CHLSOC,0-5 cm,0.714503444
1034,20,-72.42597802,-38.47339874,CHLSOC,0-5 cm,1.270316406
1035,20,-72.42597825,-38.47371409,CHLSOC,0-5 cm,1.235444736
1036,20,-72.42606635,-38.47381514,CHLSOC,0-5 cm,1.249100774
1037,20,-72.42616309,-38.47367311,CHLSOC,0-5 cm,0.577455344
1038,20,-72.42252484,-38.47542211,CHLSOC,0-5 cm,1.0202402
1039,20,-72.42214433,-38.47548581,CHLSOC,0-5 cm,0.873376821
1040,20,-72.42198968,-38.47564459,CHLSOC,0-5 cm,0.873254892
1041,20,-72.42229826,-38.4756694,CHLSOC,0-5 cm,0.881302201
1042,20,-71.97420519,-36.74713151,CHLSOC,0-5 cm,1.338230811
1043,20,-71.97421603,-36.74712223,CHLSOC,0-5 cm,1.150826068
1044,20,-71.97421464,-36.74708622,CHLSOC,0-5 cm,1.124367494
1045,20,-71.97414787,-36.7470969,CHLSOC,0-5 cm,1.035176492
1046,20,-71.97418108,-36.74708706,CHLSOC,0-5 cm,1.035725172
1047,20,-71.97424681,-36.74704937,CHLSOC,0-5 cm,1.054928976
1048,20,-71.97428211,-36.74709354,CHLSOC,0-5 cm,1.100042675
1049,20,-71.97425029,-36.74713939,CHLSOC,0-5 cm,1.144668658
1050,20,-71.30105393,-34.66788683,CHLSOC,0-5 cm,1.392428214
1051,20,-71.19543596,-34.77760697,CHLSOC,0-5 cm,1.393159788
1052,20,-71.19566363,-34.77753976,CHLSOC,0-5 cm,1.523867585
1053,20,-71.19581014,-34.77770841,CHLSOC,0-5 cm,1.611839298
1054,20,-71.2113705,-34.76260527,CHLSOC,0-5 cm,1.200816924
1055,20,-71.21128926,-34.76242644,CHLSOC,0-5 cm,1.1444248
1056,20,-71.21147272,-34.76234197,CHLSOC,0-5 cm,1.31305249
1057,20,-71.21157508,-34.76249337,CHLSOC,0-5 cm,1.262634884
1058,20,-71.30106502,-34.66907664,CHLSOC,0-5 cm,1.349204414
1059,20,-71.30090785,-34.66891734,CHLSOC,0-5 cm,1.581722856
1060,20,-71.30123702,-34.66898324,CHLSOC,0-5 cm,1.351642992
1061,20,-71.28993432,-34.67103532,CHLSOC,0-5 cm,1.391635676
1062,20,-71.28978435,-34.67074063,CHLSOC,0-5 cm,1.298299092
1063,20,-71.29008354,-34.6709063,CHLSOC,0-5 cm,1.322684875
1064,20,-71.28993828,-34.67078281,CHLSOC,0-5 cm,1.366701213
1065,20,-71.19549701,-34.77784929,CHLSOC,0-5 cm,1.450100591
1066,20,-72.18466397,-36.32683464,CHLSOC,0-5 cm,1.542766567
1067,20,-72.17915635,-36.32822773,CHLSOC,0-5 cm,1.467536426
1068,20,-72.17924935,-36.3284282,CHLSOC,0-5 cm,1.367249893
1069,20,-72.1790566,-36.32852278,CHLSOC,0-5 cm,1.41711882
1070,20,-72.17412531,-36.32752301,CHLSOC,0-5 cm,1.462537341
1071,20,-72.17428729,-36.32735561,CHLSOC,0-5 cm,1.589526306
1072,20,-72.17422605,-36.32720095,CHLSOC,0-5 cm,1.518441748
1073,20,-72.17405425,-36.32733207,CHLSOC,0-5 cm,1.510028653
1074,20,-72.18464626,-36.32670805,CHLSOC,0-5 cm,1.654697311
1075,20,-72.18453789,-36.32662438,CHLSOC,0-5 cm,1.621776504
1076,20,-72.18426607,-36.32613132,CHLSOC,0-5 cm,1.565750168
1077,20,-72.18486978,-36.32668628,CHLSOC,0-5 cm,1.61379016
1078,20,-72.18478238,-36.32663916,CHLSOC,0-5 cm,1.65097848
1079,20,-72.18475548,-36.32645828,CHLSOC,0-5 cm,1.618606352
1080,20,-72.18434493,-36.32610614,CHLSOC,0-5 cm,1.630799244
1081,20,-72.17867491,-36.32829747,CHLSOC,0-5 cm,1.5188685
1082,20,-71.92242167,-36.53699509,CHLSOC,0-5 cm,0.786136682
1083,20,-71.92203228,-36.53792383,CHLSOC,0-5 cm,0.863500579
1084,20,-71.92192444,-36.53802561,CHLSOC,0-5 cm,0.812046577
1085,20,-71.92254609,-36.5370371,CHLSOC,0-5 cm,0.845759922
1086,20,-71.92263365,-36.53698989,CHLSOC,0-5 cm,0.825824544
1087,20,-71.91997672,-36.53879429,CHLSOC,0-5 cm,0.9516579872881172
1088,20,-71.91993551,-36.5391828,CHLSOC,0-5 cm,0.914832653
1089,20,-71.92005657,-36.53943216,CHLSOC,0-5 cm,1.056453088
1090,20,-71.92223515,-36.53797293,CHLSOC,0-5 cm,0.659757361
1091,20,-71.92217024,-36.53802859,CHLSOC,0-5 cm,0.840577943
1092,20,-73.19604681,-41.08744266,CHLSOC,0-5 cm,0.65658721
1093,20,-73.19570968,-41.0875815,CHLSOC,0-5 cm,0.726635372
1094,20,-73.19552567,-41.08734442,CHLSOC,0-5 cm,0.695421569
1095,20,-73.19577853,-41.08724029,CHLSOC,0-5 cm,0.61720417
1096,20,-73.20372191,-41.0805908,CHLSOC,0-5 cm,0.588367981
1097,20,-73.20371392,-41.08044655,CHLSOC,0-5 cm,0.586539048
1098,20,-73.20397522,-41.08046864,CHLSOC,0-5 cm,0.599890264
1099,20,-73.20381759,-41.08057428,CHLSOC,0-5 cm,0.605925745
1100,20,-73.21807376,-39.30016775,CHLSOC,0-5 cm,0.927696153
1101,20,-73.209431,-39.28391618,CHLSOC,0-5 cm,1.026702432
1102,20,-73.20913128,-39.2838485,CHLSOC,0-5 cm,0.960677925
1103,20,-73.20917259,-39.28404735,CHLSOC,0-5 cm,0.909345851
1104,20,-73.20604598,-39.29344171,CHLSOC,0-5 cm,1.044138267
1105,20,-73.20634895,-39.29338331,CHLSOC,0-5 cm,0.957446809
1106,20,-73.20637867,-39.29358199,CHLSOC,0-5 cm,1.035786137
1107,20,-73.20664664,-39.29353206,CHLSOC,0-5 cm,0.935682497
1108,20,-73.2058821,-39.29350226,CHLSOC,0-5 cm,0.931536914
1109,20,-73.20560347,-39.29351598,CHLSOC,0-5 cm,0.968298482
1110,20,-73.20559817,-39.29372313,CHLSOC,0-5 cm,0.879229409
1111,20,-73.21785785,-39.29999326,CHLSOC,0-5 cm,0.938243004
1112,20,-73.20582838,-39.29378975,CHLSOC,0-5 cm,0.951289398
1113,20,-73.21758781,-39.30012427,CHLSOC,0-5 cm,0.893251235
1114,20,-73.21781279,-39.30039802,CHLSOC,0-5 cm,0.874108395
1115,20,-73.21660775,-39.29990203,CHLSOC,0-5 cm,0.900932756
1116,20,-73.21639322,-39.299673490000004,CHLSOC,0-5 cm,0.904468695
1117,20,-73.2160643,-39.29983964,CHLSOC,0-5 cm,0.74821679
1118,20,-73.21640993,-39.30038554,CHLSOC,0-5 cm,0.65152716
1119,20,-72.23556464,-39.33817232,CHLSOC,0-5 cm,0.600987624
1120,20,-72.2353553,-39.33818536,CHLSOC,0-5 cm,0.532402609
1121,20,-72.2352679,-39.33804815,CHLSOC,0-5 cm,0.581052247
1122,20,-72.23541302,-39.33789845,CHLSOC,0-5 cm,0.54240078
1123,20,-72.23726466,-39.33889738,CHLSOC,0-5 cm,0.749801866
1124,20,-72.23736154,-39.33908886,CHLSOC,0-5 cm,0.725964763
1125,20,-72.23741037,-39.33902696,CHLSOC,0-5 cm,0.745839176
1126,20,-72.23753266,-39.33886771,CHLSOC,0-5 cm,0.723404255
2056,63,-71.72285555,-38.52966756,CHLSOC,0-5 cm,0.7382115188580686
2057,100,-72.10487903,-39.60715435,CHLSOC,0-5 cm,0.66885496531499
2058,100,-72.19837792,-40.77673612,CHLSOC,0-5 cm,0.5041300405678601
2059,40,-73.22446034,-39.78602256,CHLSOC,0-5 cm,0.7443465319668638
2060,85,-71.99435072,-37.0527156,CHLSOC,0-5 cm,0.7322462675439818
2066,14,-71.77797261,-52.30730845,CHLSOC,0-5 cm,0.551025891658266
2071,80,-72.64702069,-47.32350595,CHLSOC,0-5 cm,0.8068181770935053
2072,67,-72.61852574,-46.55437015,CHLSOC,0-5 cm,0.6145533711759003
2073,80,-71.66645132,-45.19300265,CHLSOC,0-5 cm,1.058658754958843
2074,130,-72.53217368,-44.28734274,CHLSOC,0-5 cm,0.8427693709560758
2075,120,-71.99720798,-45.68302328,CHLSOC,0-5 cm,0.6804917905055309
2076,105,-71.70411438,-45.93723751,CHLSOC,0-5 cm,0.9429901958203852
2077,51,-71.4493107,-45.19111772,CHLSOC,0-5 cm,1.4533634506319408
2078,100,-72.35142251,-44.64069485,CHLSOC,0-5 cm,0.8758914191894093
2079,110,-71.93054899,-45.81292892,CHLSOC,0-5 cm,0.6986787927180093
2080,120,-72.47598965,-45.38302365,CHLSOC,0-5 cm,0.7524488090094119
2081,78,-72.06719257,-47.11079061,CHLSOC,0-5 cm,0.8113010813754151
2082,130,-71.97702191,-45.55663466,CHLSOC,0-5 cm,0.897370743629059
2083,85,-71.99971024,-45.34359239,CHLSOC,0-5 cm,0.7553794863276609
2084,90,-71.71092801,-46.54208229,CHLSOC,0-5 cm,0.8821974644927847
2085,108,-71.69060128,-46.53986255,CHLSOC,0-5 cm,0.8559729209641196
2091,74,-72.94555953,-47.48234204,CHLSOC,0-5 cm,0.7642217645919138
2092,8,-72.59043587,-47.2896276,CHLSOC,0-5 cm,0.95
2095,71,-72.39886859,-47.24432927,CHLSOC,0-5 cm,1.102792666287668
2099,120,-71.7001371,-46.54507242,CHLSOC,0-5 cm,0.8727857859637358
2101,69,-71.8672515,-46.51644819,CHLSOC,0-5 cm,1.1046673056070857
2102,65,-72.53019162,-46.75176027,CHLSOC,0-5 cm,0.5785013137071532
2103,80,-71.86417353,-44.26773273,CHLSOC,0-5 cm,0.6148634708343148
2107,80,-72.71684099,-46.53849301,CHLSOC,0-5 cm,1.0933943735451022
2108,168,-72.56091111,-46.12423387,CHLSOC,0-5 cm,0.48080309713446423
2109,90,-72.0735922,-46.10764901,CHLSOC,0-5 cm,0.7164167701427301
2110,97,-71.9530782,-46.23658086,CHLSOC,0-5 cm,0.8145487960550793
2111,122,-71.94350943,-46.28714194,CHLSOC,0-5 cm,0.9901503016297232
2112,100,-72.09926057,-46.2222507,CHLSOC,0-5 cm,0.8666305547275384
2113,100,-71.83604749,-45.90280182,CHLSOC,0-5 cm,0.7370367558756984
2114,122,-71.72763736,-45.86700008,CHLSOC,0-5 cm,1.0070653162986622
2115,106,-71.78873351,-45.78201941,CHLSOC,0-5 cm,0.7156704503249428
2116,178,-72.06091754,-45.75910861,CHLSOC,0-5 cm,0.7039007011790107
2117,124,-72.06522654,-45.84895919,CHLSOC,0-5 cm,1.2263449427211437
2118,80,-72.11269808,-45.75145597,CHLSOC,0-5 cm,0.7624450628778335
2119,80,-72.19405994,-45.69169256,CHLSOC,0-5 cm,0.674118155928602
2120,94,-72.19467987,-45.59553961,CHLSOC,0-5 cm,0.7196646340247335
2121,118,-72.01347312,-45.57205753,CHLSOC,0-5 cm,0.8401940480952166
2122,155,-72.00266047,-45.44787081,CHLSOC,0-5 cm,0.7177257446043925
2123,105,-71.36013007,-44.5236901,CHLSOC,0-5 cm,1.1697024611675708
2124,88,-72.60571986,-45.35511452,CHLSOC,0-5 cm,0.6609140664355543
2126,130,-72.27508941,-45.86483568,CHLSOC,0-5 cm,0.7514002221107494
2127,116,-71.52774381,-45.37193228,CHLSOC,0-5 cm,0.8669270326616079
2128,80,-71.87770767,-45.13722744,CHLSOC,0-5 cm,0.9266751442052412
2129,39,-71.86727854,-44.68611968,CHLSOC,0-5 cm,0.6945858076161758
2130,76,-71.50750907,-44.58309702,CHLSOC,0-5 cm,1.131322840070644
2131,128,-72.61459953,-44.75686683,CHLSOC,0-5 cm,0.5586436723419748
2132,103,-72.39496189,-43.9655873,CHLSOC,0-5 cm,0.6049067313121774
2133,62,-72.43321968,-44.0476353,CHLSOC,0-5 cm,0.4579034251849806
2134,110,-72.9556333,-43.76477928,CHLSOC,0-5 cm,1.4464560462726697
2135,130,-72.36576661,-43.84824399,CHLSOC,0-5 cm,0.9164479854141656
2136,117,-72.31638957,-43.98892261,CHLSOC,0-5 cm,0.5750626680266517
2137,90,-71.78502634,-44.65950235,CHLSOC,0-5 cm,0.6076118023550616
2138,100,-72.14182839,-45.15730621,CHLSOC,0-5 cm,0.7355351396078114
2139,200,-70.50207854,-53.60326506,CHLSOC,0-5 cm,0.2
2140,200,-70.95294714,-53.61868119,CHLSOC,0-5 cm,0.2
2178,6,-69.69496389,-19.84967546,CHLSOC,0-5 cm,2.11
2180,4,-69.60896667,-19.66592823,CHLSOC,0-5 cm,1.96
2181,5,-69.43323333,-19.55352545,CHLSOC,0-5 cm,1.8
2182,5,-69.39855278,-19.55582267,CHLSOC,0-5 cm,2.08
2183,10,-70.35853334,-25.01511721,CHLSOC,0-5 cm,2.38
2184,10,-70.3585953,-25.01510806,CHLSOC,0-5 cm,2.38
2185,10,-70.43201945,-24.9998311,CHLSOC,0-5 cm,1.65
2186,10,-69.90784445,-19.42493378,CHLSOC,0-5 cm,1.44
2187,10,-69.84091111,-19.39768656,CHLSOC,0-5 cm,1.28
2188,10,-69.89311111,-19.34641711,CHLSOC,0-5 cm,1.9
2189,10,-70.02793334,-24.11672553,CHLSOC,0-5 cm,2.32
2971,20,-70.94930683,-34.74067695,CHLSOC,0-5 cm,1.954
2972,20,-71.08021406,-29.98014228,CHLSOC,0-5 cm,1.32
2978,20,-71.12596639,-30.67036423,CHLSOC,0-5 cm,1.66
2979,20,-71.15629402,-30.51178565,CHLSOC,0-5 cm,1.11
2980,20,-71.13666152,-34.64432004,CHLSOC,0-5 cm,1.834
2981,20,-71.60853273,-52.87038151,CHLSOC,0-5 cm,0.726630675
2982,20,-71.60652339,-52.86933761,CHLSOC,0-5 cm,0.814912906
2983,20,-71.60952227,-52.86928969,CHLSOC,0-5 cm,0.61118468
2984,20,-71.61186088,-52.87037126,CHLSOC,0-5 cm,0.829693389
2985,20,-71.60993717,-52.86456868,CHLSOC,0-5 cm,0.600665512
2986,20,-70.97700283,-34.54161558,CHLSOC,0-5 cm,1.704
2987,20,-70.87383809,-34.72391072,CHLSOC,0-5 cm,1.528
2988,20,-71.16410278,-34.45014951,CHLSOC,0-5 cm,1.811
2989,20,-71.15169113,-34.46143123,CHLSOC,0-5 cm,1.751
2990,20,-71.12155234,-34.4666736,CHLSOC,0-5 cm,1.485
2991,20,-71.07691256,-34.46900034,CHLSOC,0-5 cm,1.719
2992,20,-71.02921997,-34.85646789,CHLSOC,0-5 cm,1.266
2993,20,-70.69571468,-30.01083844,CHLSOC,0-5 cm,1.81
2994,20,-70.66716356,-30.05544131,CHLSOC,0-5 cm,1.3
12771,30,-70.81898877,-52.66582392,CHLSOC,0-5 cm,0.93
12772,30,-71.52901559,-52.57795937,CHLSOC,0-5 cm,0.683
12773,30,-72.72836498,-50.87767164,CHLSOC,0-5 cm,0.74
12774,30,-71.70839333,-52.55853155,CHLSOC,0-5 cm,0.54
12775,30,-68.82291583,-52.28708345,CHLSOC,0-5 cm,1.27
12776,30,-68.42245346,-52.3350815,CHLSOC,0-5 cm,1.3
12777,30,-73.13837235,-51.12269395,CHLSOC,0-5 cm,0.73
12778,30,-72.9749793,-51.21854584,CHLSOC,0-5 cm,0.72
12779,30,-69.83895186,-52.47763352,CHLSOC,0-5 cm,1.022
12780,30,-70.95175131,-53.64271323,CHLSOC,0-5 cm,0.8
12781,30,-70.23699328,-52.59871588,CHLSOC,0-5 cm,0.7
12782,30,-73.04699651,-51.15254513,CHLSOC,0-5 cm,0.31
12783,30,-71.41667726,-52.41667435,CHLSOC,0-5 cm,0.244
12784,30,-72.01337314,-51.91116271,CHLSOC,0-5 cm,0.58
12809,40,-68.84934882,-21.04800601,CHLSOC,0-5 cm,1.66
12813,40,-68.83402905,-21.03637198,CHLSOC,0-5 cm,1.22
12814,40,-69.64855483,-20.8269526,CHLSOC,0-5 cm,1.18
12815,40,-70.18642012,-20.7808077,CHLSOC,0-5 cm,1.59
12817,40,-69.83609374,-20.80833215,CHLSOC,0-5 cm,1.52
12818,40,-69.63101998,-20.83028888,CHLSOC,0-5 cm,1.24
12819,40,-69.580102,-20.83775139,CHLSOC,0-5 cm,1.36
12832,20,-69.241170640000007,-21.11133089,CHLSOC,0-5 cm,1.9
12835,20,-68.75016621,-20.84908701,CHLSOC,0-5 cm,1.74
12882,15,-69.65885116,-20.36090108,CHLSOC,0-5 cm,1.32
12883,15,-69.65881502,-20.3523804,CHLSOC,0-5 cm,1.23
12884,15,-69.65407637,-20.34873867,CHLSOC,0-5 cm,1.39
12885,30,-69.34869036,-20.51887965,CHLSOC,0-5 cm,1.86
12886,30,-69.34797637,-20.50426982,CHLSOC,0-5 cm,1.78
12887,30,-69.35607151,-20.5004402,CHLSOC,0-5 cm,1.88
12888,30,-69.33691923,-20.49583388,CHLSOC,0-5 cm,1.8
12889,30,-69.32982742,-20.4980794,CHLSOC,0-5 cm,1.84
12890,30,-69.3378737,-20.49814526,CHLSOC,0-5 cm,1.81
12891,30,-69.3540908,-20.50238699,CHLSOC,0-5 cm,1.75
12892,30,-69.32592718,-20.49494222,CHLSOC,0-5 cm,1.76
12893,30,-69.33011212,-20.49219638,CHLSOC,0-5 cm,1.85
12894,30,-69.32425146,-20.48702072,CHLSOC,0-5 cm,1.79
12895,30,-69.32466246,-20.48637839,CHLSOC,0-5 cm,1.83
12896,30,-69.34837196,-20.51804898,CHLSOC,0-5 cm,1.84
12897,30,-69.31387381,-20.48611809,CHLSOC,0-5 cm,1.87
12898,30,-69.31834603,-20.48783585,CHLSOC,0-5 cm,1.78
12899,30,-69.32151026,-20.48308608,CHLSOC,0-5 cm,1.82
12900,30,-69.30568743,-20.47794599,CHLSOC,0-5 cm,1.86
12901,30,-69.3088515,-20.47301572,CHLSOC,0-5 cm,1.79
12902,30,-69.34300107,-20.48369558,CHLSOC,0-5 cm,1.61
12903,30,-69.37978576,-20.50331762,CHLSOC,0-5 cm,1.84
12904,30,-69.32395762,-20.4612413,CHLSOC,0-5 cm,1.84
12905,30,-69.34141249,-20.51546947,CHLSOC,0-5 cm,1.81
12906,30,-69.36781149,-20.51311134,CHLSOC,0-5 cm,1.8
12907,30,-69.35485797,-20.51068955,CHLSOC,0-5 cm,1.85
12908,30,-69.33966753,-20.51576205,CHLSOC,0-5 cm,1.79
12909,30,-69.34595847,-20.50681298,CHLSOC,0-5 cm,1.87
12910,30,-69.34148006,-20.5070116,CHLSOC,0-5 cm,1.85
12911,30,-69.37944538,-20.50529725,CHLSOC,0-5 cm,1.81
12914,37,-69.56916972,-21.32464235,CHLSOC,0-5 cm,0.5797197297935447
12916,129,-70.19662095,-25.75978817,CHLSOC,0-5 cm,1.2208923414849773
12917,210,-70.29453739,-27.02132166,CHLSOC,0-5 cm,1.558559189571485
12918,232,-70.01828538,-24.10170185,CHLSOC,0-5 cm,0.8655768496039317
12922,50,-71.22181141,-34.61919497,CHLSOC,0-5 cm,1.1050353866507143
12923,50,-71.2222709,-34.6192497,CHLSOC,0-5 cm,1.5226935004099056
12924,10,-70.81606424,-33.27876884,CHLSOC,0-5 cm,1.5
12925,10,-70.81372877,-33.27849633,CHLSOC,0-5 cm,1.42
12926,10,-71.56523504,-31.44757935,CHLSOC,0-5 cm,1.68
12927,10,-70.82602805,-33.50338724,CHLSOC,0-5 cm,1.39
12928,10,-70.82545289,-33.5047033,CHLSOC,0-5 cm,1.27
12929,20,-70.75653258,-33.81951822,CHLSOC,0-5 cm,1.09
12930,20,-71.45319965,-33.17094843,CHLSOC,0-5 cm,1.39497893423353
12931,20,-70.5196706,-33.73252091,CHLSOC,0-5 cm,1.3356466537073612
12932,10,-70.63735294,-33.57155098,CHLSOC,0-5 cm,1.59
12933,50,-71.56614166,-31.44747778,CHLSOC,0-5 cm,1.5186844449066557
12934,40,-71.56568333,-31.447275,CHLSOC,0-5 cm,1.5131194064178073
12935,50,-71.5653,-31.44713889,CHLSOC,0-5 cm,1.47
12936,70,-71.56498333,-31.44703056,CHLSOC,0-5 cm,1.76
12937,40,-71.56501389,-31.44686111,CHLSOC,0-5 cm,1.48
12938,100,-68.91933333,-24.57622222,CHLSOC,0-5 cm,0.8395066651679919
12939,100,-68.92027778,-24.57869444,CHLSOC,0-5 cm,0.6785362604466143
12940,101,-68.93733333,-24.65186111,CHLSOC,0-5 cm,1.740201801323101
12941,74,-68.93611111,-24.65116667,CHLSOC,0-5 cm,0.8230887839669407
12942,113,-68.93530556,-24.65016667,CHLSOC,0-5 cm,1.0119478994524815
12943,34,-71.84862223,-46.49351389,CHLSOC,0-5 cm,1.1
12944,45,-71.85888611,-46.52129722,CHLSOC,0-5 cm,1.4263133795774867
12945,42,-71.84642778,-46.5193,CHLSOC,0-5 cm,1.2173045859421874
13030,20,-72.46850602,-36.0435651,CHLSOC,0-5 cm,1.370702268
13031,20,-72.46869747,-36.042785,CHLSOC,0-5 cm,1.468178493
13032,20,-72.46851313,-36.04230341,CHLSOC,0-5 cm,1.300694952
13033,20,-72.46816532,-36.04172824,CHLSOC,0-5 cm,1.425749817
13034,20,-72.46786159,-36.041163,CHLSOC,0-5 cm,1.494696416
13035,20,-72.46763983,-36.0404643,CHLSOC,0-5 cm,1.38569861
13036,20,-72.4673577,-36.03991755,CHLSOC,0-5 cm,1.398792977
13037,20,-72.46816669,-36.04307122,CHLSOC,0-5 cm,1.518800293
13038,20,-72.46792043,-36.04244411,CHLSOC,0-5 cm,1.440307242
13039,20,-72.46740165,-36.04200953,CHLSOC,0-5 cm,1.360314557
13040,20,-72.46724413,-36.04138429,CHLSOC,0-5 cm,1.370775421
13041,20,-72.46787512,-36.04385822,CHLSOC,0-5 cm,1.361119239
13042,20,-72.46699787,-36.04075718,CHLSOC,0-5 cm,1.366422824
13043,20,-72.46936006,-36.04242,CHLSOC,0-5 cm,1.5
13044,20,-72.46908997,-36.04183997,CHLSOC,0-5 cm,1.550365764
13045,20,-72.46878002,-36.04123,CHLSOC,0-5 cm,1.472860278
13046,20,-72.46848004,-36.04061996,CHLSOC,0-5 cm,1.541733723
13047,20,-72.46824003,-36.04002002,CHLSOC,0-5 cm,1.36378932
13048,20,-72.46799001,-36.03941996,CHLSOC,0-5 cm,1.475384053
13049,20,-72.46766001,-36.03883001,CHLSOC,0-5 cm,1.572860278
13050,20,-72.46691,-36.03924003,CHLSOC,0-5 cm,1.439209949
13051,20,-72.46619,-36.03951999,CHLSOC,0-5 cm,1.171104609
13052,20,-72.46842071,-36.04414916,CHLSOC,0-5 cm,1.563825896
13053,20,-72.46650995,-36.04015002,CHLSOC,0-5 cm,1.5
13054,20,-72.46673997,-36.04100996,CHLSOC,0-5 cm,1.388405267
13055,20,-72.46754001,-36.04297001,CHLSOC,0-5 cm,1.474359912
13056,20,-72.4701774,-36.04266304,CHLSOC,0-5 cm,1.410863204
13057,20,-72.46988174,-36.04184561,CHLSOC,0-5 cm,1.65
13058,20,-72.4696019,-36.04122681,CHLSOC,0-5 cm,1.634637893
13059,20,-72.46926807,-36.04056179,CHLSOC,0-5 cm,1.598134601
13060,20,-72.4689786,-36.03989772,CHLSOC,0-5 cm,1.63785662
13061,20,-72.4686874,-36.03928769,CHLSOC,0-5 cm,1.63
13062,20,-72.46837808,-36.03855109,CHLSOC,0-5 cm,1.484125823
13063,20,-72.46897397,-36.0438544,CHLSOC,0-5 cm,1.45
13064,20,-72.46901856,-36.03830324,CHLSOC,0-5 cm,1.62
